time,N,dead,CTL,con,tumrad,deaths
0,180,0,0,0,11.9164,0
0.000694444,180,0,0,0,11.9164,0
0.00138889,181,0,0,0,12.6886,0
0.00208333,181,0,0,0,12.6886,0
0.00277778,181,0,0,0,12.6886,0
0.00347222,181,0,0,0,12.6886,0
0.00416667,181,0,0,0,12.6886,0
0.00486111,181,0,0,0,12.6886,0
0.00555556,181,0,0,0,12.6886,0
0.00625,182,0,0,0,12.6886,0
0.00694444,182,0,0,0,12.6886,0
0.00763889,182,0,0,0,12.6886,0
0.00833333,182,0,0,0,12.6886,0
0.00902778,183,0,0,0,12.6886,0
0.00972222,183,0,0,0,12.6886,0
0.0104167,183,0,0,0,12.6886,0
0.0111111,183,0,0,0,12.6886,0
0.0118056,183,0,0,0,12.6886,0
0.0125,183,0,0,0,12.6886,0
0.0131944,183,0,0,0,12.6886,0
0.0138889,183,0,0,0,12.6886,0
0.0145833,183,0,0,0,12.6886,0
0.0152778,183,0,0,0,12.6886,0
0.0159722,184,0,0,0,12.6886,0
0.0166667,184,0,0,0,12.6886,0
0.0173611,184,0,0,0,12.6886,0
0.0180556,185,0,0,0,12.6886,0
0.01875,185,0,0,0,12.6886,0
0.0194444,185,0,0,0,12.6886,0
0.0201389,185,0,0,0,12.6886,0
0.0208333,185,0,0,0,12.6886,0
0.0215278,186,0,0,0,12.6886,0
0.0222222,186,0,0,0,12.6886,0
0.0229167,186,0,0,0,12.6886,0
0.0236111,187,0,0,0,12.6886,0
0.0243056,187,0,0,0,12.6886,0
0.025,188,0,0,0,12.6886,0
0.0256944,188,0,0,0,12.6886,0
0.0263889,188,0,0,0,12.6886,0
0.0270833,188,0,0,0,12.6886,0
0.0277778,188,0,0,0,12.6886,0
0.0284722,189,0,0,0,12.6886,0
0.0291667,189,0,0,0,12.6886,0
0.0298611,189,0,0,0,12.6886,0
0.0305556,189,0,0,0,12.6886,0
0.03125,189,0,0,0,12.6886,0
0.0319444,189,0,0,0,12.6886,0
0.0326389,189,0,0,0,12.6886,0
0.0333333,189,0,0,0,12.6886,0
0.0340278,189,0,0,0,12.6886,0
0.0347222,189,0,0,0,12.6886,0
0.0354167,189,0,0,0,12.6886,0
0.0361111,189,0,0,0,12.6886,0
0.0368056,189,0,0,0,12.6886,0
0.0375,189,0,0,0,12.6886,0
0.0381945,190,0,0,0,12.6886,0
0.0388889,190,0,0,0,12.6886,0
0.0395834,190,0,0,0,12.6886,0
0.0402778,191,0,0,0,12.6886,0
0.0409722,192,0,0,0,12.6886,0
0.0416667,192,0,0,0,12.6886,0
0.0423611,193,0,0,0,12.6886,0
0.0430556,193,0,0,0,12.6886,0
0.04375,193,0,0,0,12.6886,0
0.0444445,193,0,0,0,12.6886,0
0.0451389,193,0,0,0,12.6886,0
0.0458334,193,0,0,0,12.6886,0
0.0465278,193,0,0,0,12.6886,0
0.0472223,193,0,0,0,12.6886,0
0.0479167,193,0,0,0,12.6886,0
0.0486112,193,0,0,0,12.6886,0
0.0493056,193,0,0,0,12.6886,0
0.05,193,0,0,0,12.6886,0
0.0506945,193,0,0,0,12.6886,0
0.0513889,193,0,0,0,12.6886,0
0.0520834,193,0,0,0,12.6886,0
0.0527778,193,0,0,0,12.6886,0
0.0534723,193,0,0,0,12.6886,0
0.0541667,193,0,0,0,12.6886,0
0.0548612,193,0,0,0,12.6886,0
0.0555556,193,0,0,0,12.6886,0
0.0562501,193,0,0,0,12.6886,0
0.0569445,193,0,0,0,12.6886,0
0.057639,193,0,0,0,12.6886,0
0.0583334,194,0,0,0,12.6886,0
0.0590279,194,0,0,0,12.6886,0
0.0597223,194,0,0,0,12.6886,0
0.0604167,194,0,0,0,12.6886,0
0.0611112,194,0,0,0,12.6886,0
0.0618056,194,0,0,0,12.6886,0
0.0625001,194,0,0,0,12.6886,0
0.0631945,194,0,0,0,12.6886,0
0.063889,194,0,0,0,12.6886,0
0.0645834,194,0,0,0,12.6886,0
0.0652779,195,0,0,0,12.6886,0
0.0659723,195,0,0,0,12.6886,0
0.0666668,195,0,0,0,12.6886,0
0.0673612,196,0,0,0,12.6886,0
0.0680557,197,0,0,0,12.6886,0
0.0687501,197,0,0,0,12.6886,0
0.0694445,198,0,0,0,12.6886,0
0.070139,198,0,0,0,12.6886,0
0.0708334,198,0,0,0,12.6886,0
0.0715279,198,0,0,0,12.6886,0
0.0722223,198,0,0,0,12.6886,0
0.0729168,198,0,0,0,12.6886,0
0.0736112,198,0,0,0,12.6886,0
0.0743057,199,0,0,0,12.6886,0
0.0750001,199,0,0,0,12.6886,0
0.0756946,199,0,0,0,12.6886,0
0.076389,200,0,0,0,12.6886,0
0.0770835,200,0,0,0,12.6886,0
0.0777779,201,0,0,0,12.9615,0
0.0784723,203,0,0,0,12.9615,0
0.0791668,205,0,0,0,12.9615,0
0.0798612,205,0,0,0,12.9615,0
0.0805557,205,0,0,0,12.9615,0
0.0812501,205,0,0,0,12.9615,0
0.0819446,205,0,0,0,12.9615,0
0.082639,205,0,0,0,12.9615,0
0.0833335,205,0,0,0,12.9615,0
0.0840279,205,0,0,0,12.9615,0
0.0847224,205,0,0,0,12.9615,0
0.0854168,205,0,0,0,12.9615,0
0.0861113,205,0,0,0,12.9615,0
0.0868057,205,0,0,0,12.9615,0
0.0875001,205,0,0,0,12.9615,0
0.0881946,205,0,0,0,12.9615,0
0.088889,205,0,0,0,12.9615,0
0.0895835,207,0,0,0,12.9615,0
0.0902779,207,0,0,0,12.9615,0
0.0909724,208,0,0,0,12.9615,0
0.0916668,208,0,0,0,12.9615,0
0.0923613,209,0,0,0,12.9615,0
0.0930557,209,0,0,0,12.9615,0
0.0937502,209,0,0,0,12.9615,0
0.0944446,209,0,0,0,12.9615,0
0.0951391,210,0,0,0,12.9615,0
0.0958335,210,0,0,0,12.9615,0
0.0965279,210,0,0,0,12.9615,0
0.0972224,211,0,0,0,12.9615,0
0.0979168,211,0,0,0,12.9615,0
0.0986113,211,0,0,0,12.9615,0
0.0993057,211,0,0,0,12.9615,0
0.1,211,0,0,0,12.9615,0
0.100695,213,0,0,0,12.9615,0
0.101389,214,0,0,0,13.8924,0
0.102084,214,0,0,0,13.8924,0
0.102778,214,0,0,0,13.8924,0
0.103472,214,0,0,0,13.8924,0
0.104167,214,0,0,0,13.8924,0
0.104861,214,0,0,0,13.8924,0
0.105556,214,0,0,0,13.8924,0
0.10625,214,0,0,0,13.8924,0
0.106945,214,0,0,0,13.8924,0
0.107639,216,0,0,0,13.8924,0
0.108334,217,0,0,0,13.8924,0
0.109028,217,0,0,0,13.8924,0
0.109722,217,0,0,0,13.8924,0
0.110417,218,0,0,0,13.8924,0
0.111111,218,0,0,0,13.8924,0
0.111806,218,0,0,0,13.8924,0
0.1125,219,0,0,0,13.8924,0
0.113195,219,0,0,0,13.8924,0
0.113889,219,0,0,0,13.8924,0
0.114584,220,0,0,0,13.8924,0
0.115278,220,0,0,0,13.8924,0
0.115972,220,0,0,0,13.8924,0
0.116667,220,0,0,0,13.8924,0
0.117361,221,0,0,0,13.8924,0
0.118056,221,0,0,0,13.8924,0
0.11875,221,0,0,0,13.8924,0
0.119445,222,0,0,0,13.8924,0
0.120139,222,0,0,0,13.8924,0
0.120834,222,0,0,0,13.8924,0
0.121528,222,0,0,0,13.8924,0
0.122222,222,0,0,0,13.8924,0
0.122917,223,0,0,0,13.8924,0
0.123611,223,0,0,0,13.8924,0
0.124306,223,0,0,0,13.8924,0
0.125,223,0,0,0,13.8924,0
0.125695,223,0,0,0,13.8924,0
0.126389,223,0,0,0,13.8924,0
0.127084,225,0,0,0,13.8924,0
0.127778,225,0,0,0,13.8924,0
0.128472,226,0,0,0,13.8924,0
0.129167,226,0,0,0,13.8924,0
0.129861,226,0,0,0,13.8924,0
0.130556,226,0,0,0,13.8924,0
0.13125,226,0,0,0,13.8924,0
0.131945,227,0,0,0,13.8924,0
0.132639,227,0,0,0,13.8924,0
0.133334,229,0,0,0,13.8924,0
0.134028,229,0,0,0,13.8924,0
0.134722,230,0,0,0,13.8924,0
0.135417,230,0,0,0,13.8924,0
0.136111,230,0,0,0,13.8924,0
0.136806,230,0,0,0,13.8924,0
0.1375,230,0,0,0,13.8924,0
0.138195,231,0,0,0,13.8924,0
0.138889,231,0,0,0,13.8924,0
0.139583,232,0,0,0,13.8924,0
0.140278,232,0,0,0,13.8924,0
0.140972,234,0,0,0,13.8924,0
0.141667,234,0,0,0,13.8924,0
0.142361,235,0,0,0,13.8924,0
0.143056,235,0,0,0,13.8924,0
0.14375,235,0,0,0,13.8924,0
0.144445,235,0,0,0,13.8924,0
0.145139,235,0,0,0,13.8924,0
0.145833,235,0,0,0,13.8924,0
0.146528,235,0,0,0,13.8924,0
0.147222,235,0,0,0,13.8924,0
0.147917,235,0,0,0,13.8924,0
0.148611,235,0,0,0,13.8924,0
0.149306,235,0,0,0,13.8924,0
0.15,235,0,0,0,13.8924,0
0.150694,235,0,0,0,13.8924,0
0.151389,235,0,0,0,13.8924,0
0.152083,235,0,0,0,13.8924,0
0.152778,235,0,0,0,13.8924,0
0.153472,235,0,0,0,13.8924,0
0.154167,236,0,0,0,13.8924,0
0.154861,236,0,0,0,13.8924,0
0.155556,236,0,0,0,13.8924,0
0.15625,237,0,0,0,13.8924,0
0.156944,237,0,0,0,13.8924,0
0.157639,237,0,0,0,13.8924,0
0.158333,238,0,0,0,13.8924,0
0.159028,238,0,0,0,13.8924,0
0.159722,238,0,0,0,13.8924,0
0.160417,238,0,0,0,13.8924,0
0.161111,238,0,0,0,13.8924,0
0.161805,238,0,0,0,13.8924,0
0.1625,238,0,0,0,13.8924,0
0.163194,239,0,0,0,13.8924,0
0.163889,239,0,0,0,13.8924,0
0.164583,239,0,0,0,13.8924,0
0.165278,240,0,0,0,13.8924,0
0.165972,240,0,0,0,13.8924,0
0.166667,240,0,0,0,13.8924,0
0.167361,240,0,0,0,13.8924,0
0.168055,240,0,0,0,13.8924,0
0.16875,240,0,0,0,13.8924,0
0.169444,240,0,0,0,13.8924,0
0.170139,240,0,0,0,13.8924,0
0.170833,240,0,0,0,13.8924,0
0.171528,240,0,0,0,13.8924,0
0.172222,240,0,0,0,13.8924,0
0.172917,240,0,0,0,13.8924,0
0.173611,240,0,0,0,13.8924,0
0.174305,241,0,0,0,13.8924,0
0.175,242,0,0,0,13.8924,0
0.175694,243,0,0,0,13.8924,0
0.176389,243,0,0,0,13.8924,0
0.177083,243,0,0,0,13.8924,0
0.177778,243,0,0,0,13.8924,0
0.178472,243,0,0,0,13.8924,0
0.179166,243,0,0,0,13.8924,0
0.179861,243,0,0,0,13.8924,0
0.180555,244,0,0,0,13.8924,0
0.18125,244,0,0,0,13.8924,0
0.181944,244,0,0,0,13.8924,0
0.182639,244,0,0,0,13.8924,0
0.183333,244,0,0,0,13.8924,0
0.184028,244,0,0,0,13.8924,0
0.184722,244,0,0,0,13.8924,0
0.185416,244,0,0,0,13.8924,0
0.186111,245,0,0,0,13.8924,0
0.186805,245,0,0,0,13.8924,0
0.1875,245,0,0,0,13.8924,0
0.188194,245,0,0,0,13.8924,0
0.188889,246,0,0,0,13.8924,0
0.189583,247,0,0,0,13.8924,0
0.190277,247,0,0,0,13.8924,0
0.190972,247,0,0,0,13.8924,0
0.191666,247,0,0,0,13.8924,0
0.192361,248,0,0,0,13.8924,0
0.193055,250,0,0,0,13.8924,0
0.19375,252,0,0,0,13.8924,0
0.194444,252,0,0,0,13.8924,0
0.195139,254,0,0,0,13.8924,0
0.195833,254,0,0,0,13.8924,0
0.196527,255,0,0,0,13.8924,0
0.197222,255,0,0,0,13.8924,0
0.197916,255,0,0,0,13.8924,0
0.198611,255,0,0,0,13.8924,0
0.199305,256,0,0,0,13.8924,0
0.2,256,0,0,0,13.8924,0
0.200694,256,0,0,0,13.8924,0
0.201389,257,0,0,0,13.8924,0
0.202083,257,0,0,0,13.8924,0
0.202777,257,0,0,0,13.8924,0
0.203472,259,0,0,0,13.8924,0
0.204166,260,0,0,0,13.8924,0
0.204861,260,0,0,0,13.8924,0
0.205555,260,0,0,0,13.8924,0
0.20625,260,0,0,0,13.8924,0
0.206944,260,0,0,0,13.8924,0
0.207638,260,0,0,0,13.8924,0
0.208333,260,0,0,0,13.8924,0
0.209027,261,0,0,0,13.8924,0
0.209722,261,0,0,0,13.8924,0
0.210416,261,0,0,0,13.8924,0
0.211111,261,0,0,0,13.8924,0
0.211805,263,0,0,0,13.8924,0
0.2125,266,0,0,0,13.8924,0
0.213194,267,0,0,0,13.8924,0
0.213888,267,0,0,0,13.8924,0
0.214583,269,0,0,0,13.8924,0
0.215277,269,0,0,0,13.8924,0
0.215972,270,0,0,0,13.8924,0
0.216666,270,0,0,0,13.8924,0
0.217361,271,0,0,0,13.8924,0
0.218055,271,0,0,0,13.8924,0
0.218749,272,0,0,0,13.8924,0
0.219444,272,0,0,0,13.8924,0
0.220138,272,0,0,0,13.8924,0
0.220833,272,0,0,0,13.8924,0
0.221527,272,0,0,0,13.8924,0
0.222222,272,0,0,0,13.8924,0
0.222916,272,0,0,0,13.8924,0
0.223611,272,0,0,0,13.8924,0
0.224305,273,0,0,0,13.8924,0
0.224999,273,0,0,0,13.8924,0
0.225694,273,0,0,0,13.8924,0
0.226388,273,0,0,0,13.8924,0
0.227083,275,0,0,0,13.8924,0
0.227777,276,0,0,0,13.8924,0
