time,N,dead,CTL,con,tumrad,deaths
0,180,0,0,0,11.9164,0
0.000694444,180,0,0,0,11.9164,0
0.00138889,180,0,0,0,11.9164,0
0.00208333,180,0,0,0,11.9164,0
0.00277778,181,0,0,0,11.9164,0
0.00347222,181,0,0,0,11.9164,0
0.00416667,181,0,0,0,11.9164,0
0.00486111,181,0,0,0,11.9164,0
0.00555556,181,0,0,0,11.9164,0
0.00625,181,0,0,0,11.9164,0
0.00694444,181,0,0,0,11.9164,0
0.00763889,181,0,0,0,11.9164,0
0.00833333,181,0,0,0,11.9164,0
0.00902778,182,0,0,0,11.9164,0
0.00972222,182,0,0,0,11.9164,0
0.0104167,182,0,0,0,11.9164,0
0.0111111,182,0,0,0,11.9164,0
0.0118056,182,0,0,0,11.9164,0
0.0125,182,0,0,0,11.9164,0
0.0131944,182,0,0,0,11.9164,0
0.0138889,183,0,0,0,11.9164,0
0.0145833,183,0,0,0,11.9164,0
0.0152778,184,0,0,0,11.9164,0
0.0159722,184,0,0,0,11.9164,0
0.0166667,185,0,0,0,12.2066,0
0.0173611,185,0,0,0,12.2066,0
0.0180556,185,0,0,0,12.2066,0
0.01875,185,0,0,0,12.2066,0
0.0194444,185,0,0,0,12.2066,0
0.0201389,185,0,0,0,12.2066,0
0.0208333,185,0,0,0,12.2066,0
0.0215278,185,0,0,0,12.2066,0
0.0222222,185,0,0,0,12.2066,0
0.0229167,185,0,0,0,12.2066,0
0.0236111,185,0,0,0,12.2066,0
0.0243056,185,0,0,0,12.2066,0
0.025,185,0,0,0,12.2066,0
0.0256944,186,0,0,0,12.2066,0
0.0263889,186,0,0,0,12.2066,0
0.0270833,186,0,0,0,12.2066,0
0.0277778,186,0,0,0,12.2066,0
0.0284722,186,0,0,0,12.2066,0
0.0291667,186,0,0,0,12.2066,0
0.0298611,187,0,0,0,12.2066,0
0.0305556,188,0,0,0,12.2066,0
0.03125,188,0,0,0,12.2066,0
0.0319444,189,0,0,0,12.2066,0
0.0326389,190,0,0,0,12.2066,0
0.0333333,190,0,0,0,12.2066,0
0.0340278,190,0,0,0,12.2066,0
0.0347222,190,0,0,0,12.2066,0
0.0354167,192,0,0,0,12.2066,0
0.0361111,192,0,0,0,12.2066,0
0.0368056,192,0,0,0,12.2066,0
0.0375,192,0,0,0,12.2066,0
0.0381945,192,0,0,0,12.2066,0
0.0388889,192,0,0,0,12.2066,0
0.0395834,192,0,0,0,12.2066,0
0.0402778,192,0,0,0,12.2066,0
0.0409722,192,0,0,0,12.2066,0
0.0416667,192,0,0,0,12.2066,0
0.0423611,192,0,0,0,12.2066,0
0.0430556,193,0,0,0,12.2066,0
0.04375,194,0,0,0,12.2066,0
0.0444445,194,0,0,0,12.2066,0
0.0451389,195,0,0,0,12.2066,0
0.0458334,195,0,0,0,12.2066,0
0.0465278,195,0,0,0,12.2066,0
0.0472223,195,0,0,0,12.2066,0
0.0479167,196,0,0,0,12.2066,0
0.0486112,196,0,0,0,12.2066,0
0.0493056,196,0,0,0,12.2066,0
0.05,196,0,0,0,12.2066,0
0.0506945,197,0,0,0,12.2066,0
0.0513889,198,0,0,0,12.2066,0
0.0520834,198,0,0,0,12.2066,0
0.0527778,198,0,0,0,12.2066,0
0.0534723,198,0,0,0,12.2066,0
0.0541667,198,0,0,0,12.2066,0
0.0548612,198,0,0,0,12.2066,0
0.0555556,198,0,0,0,12.2066,0
0.0562501,198,0,0,0,12.2066,0
0.0569445,198,0,0,0,12.2066,0
0.057639,198,0,0,0,12.2066,0
0.0583334,198,0,0,0,12.2066,0
0.0590279,198,0,0,0,12.2066,0
0.0597223,198,0,0,0,12.2066,0
0.0604167,198,0,0,0,12.2066,0
0.0611112,198,0,0,0,12.2066,0
0.0618056,199,0,0,0,12.2066,0
0.0625001,200,0,0,0,12.2066,0
0.0631945,200,0,0,0,12.2066,0
0.063889,200,0,0,0,12.2066,0
0.0645834,200,0,0,0,12.2066,0
0.0652779,200,0,0,0,12.2066,0
0.0659723,200,0,0,0,12.2066,0
0.0666668,201,0,0,0,12.2066,0
0.0673612,201,0,0,0,12.2066,0
0.0680557,201,0,0,0,12.2066,0
0.0687501,201,0,0,0,12.2066,0
0.0694445,201,0,0,0,12.2066,0
0.070139,201,0,0,0,12.2066,0
0.0708334,201,0,0,0,12.2066,0
0.0715279,201,0,0,0,12.2066,0
0.0722223,201,0,0,0,12.2066,0
0.0729168,202,0,0,0,12.2066,0
0.0736112,203,0,0,0,12.2066,0
0.0743057,204,0,0,0,12.2066,0
0.0750001,204,0,0,0,12.2066,0
0.0756946,205,0,0,0,12.2066,0
0.076389,205,0,0,0,12.2066,0
0.0770835,205,0,0,0,12.2066,0
0.0777779,205,0,0,0,12.2066,0
0.0784723,205,0,0,0,12.2066,0
0.0791668,205,0,0,0,12.2066,0
0.0798612,205,0,0,0,12.2066,0
0.0805557,205,0,0,0,12.2066,0
0.0812501,206,0,0,0,12.2066,0
0.0819446,206,0,0,0,12.2066,0
0.082639,206,0,0,0,12.2066,0
0.0833335,206,0,0,0,12.2066,0
0.0840279,206,0,0,0,12.2066,0
0.0847224,206,0,0,0,12.2066,0
0.0854168,206,0,0,0,12.2066,0
0.0861113,206,0,0,0,12.2066,0
0.0868057,206,0,0,0,12.2066,0
0.0875001,207,0,0,0,12.2066,0
0.0881946,207,0,0,0,12.2066,0
0.088889,207,0,0,0,12.2066,0
0.0895835,207,0,0,0,12.2066,0
0.0902779,208,0,0,0,12.2066,0
0.0909724,208,0,0,0,12.2066,0
0.0916668,208,0,0,0,12.2066,0
0.0923613,208,0,0,0,12.2066,0
0.0930557,209,0,0,0,12.2066,0
0.0937502,210,0,0,0,12.2066,0
0.0944446,210,0,0,0,12.2066,0
0.0951391,210,0,0,0,12.2066,0
0.0958335,210,0,0,0,12.2066,0
0.0965279,210,0,0,0,12.2066,0
0.0972224,210,0,0,0,12.2066,0
0.0979168,210,0,0,0,12.2066,0
0.0986113,210,0,0,0,12.2066,0
0.0993057,211,0,0,0,12.2066,0
0.1,211,0,0,0,12.2066,0
0.100695,211,0,0,0,12.2066,0
0.101389,212,0,0,0,12.2066,0
0.102084,212,0,0,0,12.2066,0
0.102778,213,0,0,0,12.2066,0
0.103472,213,0,0,0,12.2066,0
0.104167,214,0,0,0,12.2066,0
0.104861,216,0,0,0,12.2066,0
0.105556,216,0,0,0,12.2066,0
0.10625,216,0,0,0,12.2066,0
0.106945,217,0,0,0,12.2066,0
0.107639,217,0,0,0,12.2066,0
0.108334,217,0,0,0,12.2066,0
0.109028,217,0,0,0,12.2066,0
0.109722,217,0,0,0,12.2066,0
0.110417,218,0,0,0,12.2066,0
0.111111,218,0,0,0,12.2066,0
0.111806,218,0,0,0,12.2066,0
0.1125,218,0,0,0,12.2066,0
0.113195,218,0,0,0,12.2066,0
0.113889,220,0,0,0,12.2066,0
0.114584,220,0,0,0,12.2066,0
0.115278,220,0,0,0,12.2066,0
0.115972,220,0,0,0,12.2066,0
0.116667,220,0,0,0,12.2066,0
0.117361,220,0,0,0,12.2066,0
0.118056,220,0,0,0,12.2066,0
0.11875,220,0,0,0,12.2066,0
0.119445,220,0,0,0,12.2066,0
0.120139,220,0,0,0,12.2066,0
0.120834,220,0,0,0,12.2066,0
0.121528,220,0,0,0,12.2066,0
0.122222,220,0,0,0,12.2066,0
0.122917,220,0,0,0,12.2066,0
0.123611,220,0,0,0,12.2066,0
0.124306,220,0,0,0,12.2066,0
0.125,221,0,0,0,12.2066,0
0.125695,222,0,0,0,12.2066,0
0.126389,223,0,0,0,12.2066,0
0.127084,223,0,0,0,12.2066,0
0.127778,223,0,0,0,12.2066,0
0.128472,223,0,0,0,12.2066,0
0.129167,223,0,0,0,12.2066,0
0.129861,223,0,0,0,12.2066,0
0.130556,223,0,0,0,12.2066,0
0.13125,224,0,0,0,12.2066,0
0.131945,225,0,0,0,12.2066,0
0.132639,225,0,0,0,12.2066,0
0.133334,225,0,0,0,12.2066,0
0.134028,226,0,0,0,12.2066,0
0.134722,226,0,0,0,12.2066,0
0.135417,226,0,0,0,12.2066,0
0.136111,226,0,0,0,12.2066,0
0.136806,226,0,0,0,12.2066,0
0.1375,226,0,0,0,12.2066,0
0.138195,226,0,0,0,12.2066,0
0.138889,226,0,0,0,12.2066,0
0.139583,227,0,0,0,12.2066,0
0.140278,228,0,0,0,12.2066,0
0.140972,229,0,0,0,12.2066,0
0.141667,229,0,0,0,12.2066,0
0.142361,229,0,0,0,12.2066,0
0.143056,229,0,0,0,12.2066,0
0.14375,229,0,0,0,12.2066,0
0.144445,229,0,0,0,12.2066,0
0.145139,231,0,0,0,12.2066,0
0.145833,231,0,0,0,12.2066,0
0.146528,231,0,0,0,12.2066,0
0.147222,232,0,0,0,12.2066,0
0.147917,233,0,0,0,12.2066,0
0.148611,234,0,0,0,12.2066,0
0.149306,234,0,0,0,12.2066,0
0.15,235,0,0,0,12.2066,0
0.150694,235,0,0,0,12.2066,0
0.151389,235,0,0,0,12.2066,0
0.152083,235,0,0,0,12.2066,0
0.152778,235,0,0,0,12.2066,0
0.153472,235,0,0,0,12.2066,0
0.154167,235,0,0,0,12.2066,0
0.154861,236,0,0,0,12.2066,0
0.155556,236,0,0,0,12.2066,0
0.15625,236,0,0,0,12.2066,0
0.156944,236,0,0,0,12.2066,0
0.157639,236,0,0,0,12.2066,0
0.158333,236,0,0,0,12.2066,0
0.159028,236,0,0,0,12.2066,0
0.159722,237,0,0,0,12.2066,0
0.160417,237,0,0,0,12.2066,0
0.161111,237,0,0,0,12.2066,0
0.161805,238,0,0,0,12.2066,0
0.1625,239,0,0,0,12.2066,0
0.163194,239,0,0,0,12.2066,0
0.163889,239,0,0,0,12.2066,0
0.164583,239,0,0,0,12.2066,0
0.165278,239,0,0,0,12.2066,0
0.165972,239,0,0,0,12.2066,0
0.166667,239,0,0,0,12.2066,0
0.167361,240,0,0,0,12.2066,0
0.168055,241,0,0,0,12.2066,0
0.16875,241,0,0,0,12.2066,0
0.169444,242,0,0,0,12.2066,0
0.170139,242,0,0,0,12.2066,0
0.170833,242,0,0,0,12.2066,0
0.171528,242,0,0,0,12.2066,0
0.172222,243,0,0,0,12.2066,0
0.172917,243,0,0,0,12.2066,0
0.173611,243,0,0,0,12.2066,0
0.174305,243,0,0,0,12.2066,0
0.175,244,0,0,0,12.2066,0
0.175694,244,0,0,0,12.2066,0
0.176389,244,0,0,0,12.2066,0
0.177083,244,0,0,0,12.2066,0
0.177778,244,0,0,0,12.2066,0
0.178472,244,0,0,0,12.2066,0
0.179166,244,0,0,0,12.2066,0
0.179861,244,0,0,0,12.2066,0
0.180555,244,0,0,0,12.2066,0
0.18125,245,0,0,0,12.2066,0
0.181944,245,0,0,0,12.2066,0
0.182639,246,0,0,0,12.2066,0
0.183333,246,0,0,0,12.2066,0
0.184028,248,0,0,0,12.2066,0
0.184722,248,0,0,0,12.2066,0
0.185416,249,0,0,0,12.2066,0
0.186111,250,0,0,0,12.2066,0
0.186805,250,0,0,0,12.2066,0
0.1875,250,0,0,0,12.2066,0
0.188194,251,0,0,0,12.2066,0
0.188889,251,0,0,0,12.2066,0
0.189583,251,0,0,0,12.2066,0
0.190277,251,0,0,0,12.2066,0
0.190972,251,0,0,0,12.2066,0
0.191666,251,0,0,0,12.2066,0
0.192361,251,0,0,0,12.2066,0
0.193055,252,0,0,0,12.2066,0
0.19375,252,0,0,0,12.2066,0
0.194444,253,0,0,0,12.2066,0
0.195139,253,0,0,0,12.2066,0
0.195833,253,0,0,0,12.2066,0
0.196527,253,0,0,0,12.2066,0
0.197222,253,0,0,0,12.2066,0
0.197916,253,0,0,0,12.2066,0
0.198611,254,0,0,0,12.2066,0
0.199305,254,0,0,0,12.2066,0
0.2,256,0,0,0,12.2066,0
0.200694,256,0,0,0,12.2066,0
0.201389,256,0,0,0,12.2066,0
0.202083,258,0,0,0,12.2066,0
0.202777,258,0,0,0,12.2066,0
0.203472,258,0,0,0,12.2066,0
0.204166,258,0,0,0,12.2066,0
0.204861,259,0,0,0,12.2066,0
0.205555,259,0,0,0,12.2066,0
0.20625,259,0,0,0,12.2066,0
0.206944,259,0,0,0,12.2066,0
0.207638,259,0,0,0,12.2066,0
0.208333,260,0,0,0,12.2066,0
0.209027,261,0,0,0,12.2066,0
0.209722,262,0,0,0,12.2066,0
0.210416,262,0,0,0,12.2066,0
0.211111,263,0,0,0,12.2066,0
0.211805,263,0,0,0,12.2066,0
0.2125,265,0,0,0,12.3693,0
0.213194,265,0,0,0,12.3693,0
0.213888,265,0,0,0,12.3693,0
0.214583,265,0,0,0,12.3693,0
0.215277,266,0,0,0,12.3693,0
0.215972,266,0,0,0,12.3693,0
0.216666,267,0,0,0,12.3693,0
0.217361,268,0,0,0,12.3693,0
0.218055,268,0,0,0,12.3693,0
0.218749,268,0,0,0,12.3693,0
0.219444,268,0,0,0,12.3693,0
0.220138,268,0,0,0,12.3693,0
0.220833,268,0,0,0,12.3693,0
0.221527,269,0,0,0,12.3693,0
0.222222,269,0,0,0,12.3693,0
0.222916,270,0,0,0,12.3693,0
0.223611,270,0,0,0,12.3693,0
0.224305,271,0,0,0,12.3693,0
0.224999,271,0,0,0,12.3693,0
0.225694,271,0,0,0,12.3693,0
0.226388,271,0,0,0,12.3693,0
0.227083,271,0,0,0,12.3693,0
0.227777,271,0,0,0,12.3693,0
