time,N,dead,CTL,con,tumrad,deaths,eg7
0,180,0,0,0,11.9164,0,99
0.000694444,180,0,0,0,11.9164,0,99
0.00138889,180,0,0,0,11.9164,0,99
0.00208333,180,0,0,0,11.9164,0,99
0.00277778,181,0,0,0,11.9164,0,100
0.00347222,181,0,0,0,11.9164,0,100
0.00416667,181,0,0,0,11.9164,0,100
0.00486111,181,0,0,0,11.9164,0,100
0.00555556,181,0,0,0,11.9164,0,100
0.00625,181,0,0,0,11.9164,0,100
0.00694444,181,0,0,0,11.9164,0,100
0.00763889,181,0,0,0,11.9164,0,100
0.00833333,181,0,0,0,11.9164,0,100
0.00902778,181,0,0,0,11.9164,0,100
0.00972222,181,0,0,0,11.9164,0,100
0.0104167,182,0,0,0,11.9164,0,101
0.0111111,182,0,0,0,11.9164,0,101
0.0118056,183,0,0,0,11.9164,0,102
0.0125,183,0,0,0,11.9164,0,102
0.0131944,183,0,0,0,11.9164,0,102
0.0138889,184,0,0,0,11.9164,0,102
0.0145833,184,0,0,0,11.9164,0,102
0.0152778,184,0,0,0,11.9164,0,102
0.0159722,184,0,0,0,11.9164,0,102
0.0166667,186,0,0,0,11.9164,0,103
0.0173611,186,0,0,0,11.9164,0,103
0.0180556,186,0,0,0,11.9164,0,103
0.01875,187,0,0,0,11.9164,0,104
0.0194444,187,0,0,0,11.9164,0,104
0.0201389,187,0,0,0,11.9164,0,104
0.0208333,187,0,0,0,11.9164,0,104
0.0215278,188,0,0,0,12.083,0,104
0.0222222,188,0,0,0,12.083,0,104
0.0229167,188,0,0,0,12.083,0,104
0.0236111,188,0,0,0,12.083,0,104
0.0243056,188,0,0,0,12.083,0,104
0.025,188,0,0,0,12.083,0,104
0.0256944,188,0,0,0,12.083,0,104
0.0263889,188,0,0,0,12.083,0,104
0.0270833,188,0,0,0,12.083,0,104
0.0277778,188,0,0,0,12.083,0,104
0.0284722,188,0,0,0,12.083,0,104
0.0291667,189,0,0,0,12.083,0,104
0.0298611,190,0,0,0,12.083,0,105
0.0305556,191,0,0,0,12.083,0,106
0.03125,191,0,0,0,12.083,0,106
0.0319444,191,0,0,0,12.083,0,106
0.0326389,192,0,0,0,12.083,0,107
0.0333333,192,0,0,0,12.083,0,107
0.0340278,195,0,0,0,12.083,0,109
0.0347222,195,0,0,0,12.083,0,109
0.0354167,195,0,0,0,12.083,0,109
0.0361111,196,0,0,0,12.083,0,110
0.0368056,196,0,0,0,12.083,0,110
0.0375,196,0,0,0,12.083,0,110
0.0381945,196,0,0,0,12.083,0,110
0.0388889,196,0,0,0,12.083,0,110
0.0395834,198,0,0,0,12.083,0,111
0.0402778,198,0,0,0,12.083,0,111
0.0409722,198,0,0,0,12.083,0,111
0.0416667,198,0,0,0,12.083,0,111
0.0423611,198,0,0,0,12.083,0,111
0.0430556,199,0,0,0,12.083,0,111
0.04375,199,0,0,0,12.083,0,111
0.0444445,199,0,0,0,12.083,0,111
0.0451389,200,0,0,0,12.083,0,111
0.0458334,200,0,0,0,12.083,0,111
0.0465278,200,0,0,0,12.083,0,111
0.0472223,200,0,0,0,12.083,0,111
0.0479167,201,0,0,0,12.083,0,111
0.0486112,202,0,0,0,12.083,0,112
0.0493056,203,0,0,0,12.083,0,112
0.05,203,0,0,0,12.083,0,112
0.0506945,203,0,0,0,12.083,0,112
0.0513889,203,0,0,0,12.083,0,112
0.0520834,204,0,0,0,12.083,0,112
0.0527778,204,0,0,0,12.083,0,112
0.0534723,204,0,0,0,12.083,0,112
0.0541667,204,0,0,0,12.083,0,112
0.0548612,204,0,0,0,12.083,0,112
0.0555556,204,0,0,0,12.083,0,112
0.0562501,204,0,0,0,12.083,0,112
0.0569445,204,0,0,0,12.083,0,112
0.057639,204,0,0,0,12.083,0,112
0.0583334,204,0,0,0,12.083,0,112
0.0590279,204,0,0,0,12.083,0,112
0.0597223,204,0,0,0,12.083,0,112
0.0604167,205,0,0,0,12.083,0,112
0.0611112,206,0,0,0,12.083,0,113
0.0618056,206,0,0,0,12.083,0,113
0.0625001,206,0,0,0,12.083,0,113
0.0631945,206,0,0,0,12.083,0,113
0.063889,206,0,0,0,12.083,0,113
0.0645834,206,0,0,0,12.083,0,113
0.0652779,206,0,0,0,12.083,0,113
0.0659723,206,0,0,0,12.083,0,113
0.0666668,206,0,0,0,12.083,0,113
0.0673612,206,0,0,0,12.083,0,113
0.0680557,206,0,0,0,12.083,0,113
0.0687501,206,0,0,0,12.083,0,113
0.0694445,207,0,0,0,12.083,0,113
0.070139,207,0,0,0,12.083,0,113
0.0708334,207,0,0,0,12.083,0,113
0.0715279,207,0,0,0,12.083,0,113
0.0722223,207,0,0,0,12.083,0,113
0.0729168,208,0,0,0,13.0384,0,113
0.0736112,209,0,0,0,13.0384,0,114
0.0743057,209,0,0,0,13.0384,0,114
0.0750001,209,0,0,0,13.0384,0,114
0.0756946,209,0,0,0,13.0384,0,114
0.076389,209,0,0,0,13.0384,0,114
0.0770835,209,0,0,0,13.0384,0,114
0.0777779,209,0,0,0,13.0384,0,114
0.0784723,209,0,0,0,13.0384,0,114
0.0791668,210,0,0,0,13.0384,0,115
0.0798612,210,0,0,0,13.0384,0,115
0.0805557,211,0,0,0,13.0384,0,116
0.0812501,211,0,0,0,13.0384,0,116
0.0819446,211,0,0,0,13.0384,0,116
0.082639,211,0,0,0,13.0384,0,116
0.0833335,211,0,0,0,13.0384,0,116
0.0840279,211,0,0,0,13.0384,0,116
0.0847224,211,0,0,0,13.0384,0,116
0.0854168,212,0,0,0,13.0384,0,116
0.0861113,213,0,0,0,13.0384,0,117
0.0868057,214,0,0,0,13.0384,0,118
0.0875001,214,0,0,0,13.0384,0,118
0.0881946,216,0,0,0,13.0384,0,120
0.088889,218,0,0,0,13.0384,0,122
0.0895835,218,0,0,0,13.0384,0,122
0.0902779,218,0,0,0,13.0384,0,122
0.0909724,218,0,0,0,13.0384,0,122
0.0916668,218,0,0,0,13.0384,0,122
0.0923613,219,0,0,0,13.0384,0,123
0.0930557,219,0,0,0,13.0384,0,123
0.0937502,219,0,0,0,13.0384,0,123
0.0944446,219,0,0,0,13.0384,0,123
0.0951391,221,0,0,0,13.0384,0,123
0.0958335,221,0,0,0,13.0384,0,123
0.0965279,221,0,0,0,13.0384,0,123
0.0972224,221,0,0,0,13.0384,0,123
0.0979168,221,0,0,0,13.0384,0,123
0.0986113,221,0,0,0,13.0384,0,123
0.0993057,221,0,0,0,13.0384,0,123
0.1,221,0,0,0,13.0384,0,123
0.100695,221,0,0,0,13.0384,0,123
0.101389,221,0,0,0,13.0384,0,123
0.102084,221,0,0,0,13.0384,0,123
0.102778,221,0,0,0,13.0384,0,123
0.103472,221,0,0,0,13.0384,0,123
0.104167,221,0,0,0,13.0384,0,123
0.104861,221,0,0,0,13.0384,0,123
0.105556,222,0,0,0,13.0384,0,124
0.10625,222,0,0,0,13.0384,0,124
0.106945,222,0,0,0,13.0384,0,124
0.107639,223,0,0,0,13.0384,0,125
0.108334,224,0,0,0,13.0384,0,126
0.109028,224,0,0,0,13.0384,0,126
0.109722,224,0,0,0,13.0384,0,126
0.110417,225,0,0,0,13.0384,0,127
0.111111,225,0,0,0,13.0384,0,127
0.111806,225,0,0,0,13.0384,0,127
0.1125,225,0,0,0,13.0384,0,127
0.113195,225,0,0,0,13.0384,0,127
0.113889,225,0,0,0,13.0384,0,127
0.114584,226,0,0,0,13.0384,0,127
0.115278,227,0,0,0,13.0384,0,128
0.115972,227,0,0,0,13.0384,0,128
0.116667,227,0,0,0,13.0384,0,128
0.117361,227,0,0,0,13.0384,0,128
0.118056,227,0,0,0,13.0384,0,128
0.11875,227,0,0,0,13.0384,0,128
0.119445,228,0,0,0,13.0384,0,129
0.120139,228,0,0,0,13.0384,0,129
0.120834,228,0,0,0,13.0384,0,129
0.121528,229,0,0,0,13.0384,0,130
0.122222,229,0,0,0,13.0384,0,130
0.122917,229,0,0,0,13.0384,0,130
0.123611,230,0,0,0,13.0384,0,131
0.124306,232,0,0,0,13.0384,0,133
0.125,232,0,0,0,13.0384,0,133
0.125695,232,0,0,0,13.0384,0,133
0.126389,233,0,0,0,13.0384,0,134
0.127084,234,0,0,0,13.0384,0,135
0.127778,234,0,0,0,13.0384,0,135
0.128472,234,0,0,0,13.0384,0,135
0.129167,234,0,0,0,13.0384,0,135
0.129861,234,0,0,0,13.0384,0,135
0.130556,234,0,0,0,13.0384,0,135
0.13125,235,0,0,0,13.0384,0,136
0.131945,235,0,0,0,13.0384,0,136
0.132639,235,0,0,0,13.0384,0,136
0.133334,235,0,0,0,13.0384,0,136
0.134028,235,0,0,0,13.0384,0,136
0.134722,235,0,0,0,13.0384,0,136
0.135417,236,0,0,0,13.0384,0,136
0.136111,236,0,0,0,13.0384,0,136
0.136806,236,0,0,0,13.0384,0,136
0.1375,236,0,0,0,13.0384,0,136
0.138195,237,0,0,0,13.0384,0,136
0.138889,237,0,0,0,13.0384,0,136
0.139583,237,0,0,0,13.0384,0,136
0.140278,237,0,0,0,13.0384,0,136
0.140972,237,0,0,0,13.0384,0,136
0.141667,237,0,0,0,13.0384,0,136
0.142361,237,0,0,0,13.0384,0,136
0.143056,237,0,0,0,13.0384,0,136
0.14375,237,0,0,0,13.0384,0,136
0.144445,237,0,0,0,13.0384,0,136
0.145139,237,0,0,0,13.0384,0,136
0.145833,237,0,0,0,13.0384,0,136
0.146528,237,0,0,0,13.0384,0,136
0.147222,238,0,0,0,13.0384,0,137
0.147917,240,0,0,0,13.0384,0,138
0.148611,240,0,0,0,13.0384,0,138
0.149306,240,0,0,0,13.0384,0,138
0.15,240,0,0,0,13.0384,0,138
0.150694,240,0,0,0,13.0384,0,138
0.151389,240,0,0,0,13.0384,0,138
0.152083,240,0,0,0,13.0384,0,138
0.152778,241,0,0,0,13.0384,0,138
0.153472,241,0,0,0,13.0384,0,138
0.154167,241,0,0,0,13.0384,0,138
0.154861,241,0,0,0,13.0384,0,138
0.155556,241,0,0,0,13.0384,0,138
0.15625,241,0,0,0,13.0384,0,138
0.156944,243,0,0,0,13.0384,0,138
0.157639,243,0,0,0,13.0384,0,138
0.158333,243,0,0,0,13.0384,0,138
0.159028,244,0,0,0,13.0384,0,139
0.159722,244,0,0,0,13.0384,0,139
0.160417,244,0,0,0,13.0384,0,139
0.161111,244,0,0,0,13.0384,0,139
0.161805,244,0,0,0,13.0384,0,139
0.1625,244,0,0,0,13.0384,0,139
0.163194,244,0,0,0,13.0384,0,139
0.163889,244,0,0,0,13.0384,0,139
0.164583,244,0,0,0,13.0384,0,139
0.165278,244,0,0,0,13.0384,0,139
0.165972,244,0,0,0,13.0384,0,139
0.166667,244,0,0,0,13.0384,0,139
0.167361,244,0,0,0,13.0384,0,139
0.168055,244,0,0,0,13.0384,0,139
0.16875,244,0,0,0,13.0384,0,139
0.169444,244,0,0,0,13.0384,0,139
0.170139,244,0,0,0,13.0384,0,139
0.170833,244,0,0,0,13.0384,0,139
0.171528,244,0,0,0,13.0384,0,139
0.172222,244,0,0,0,13.0384,0,139
0.172917,244,0,0,0,13.0384,0,139
0.173611,246,0,0,0,13.0384,0,140
0.174305,246,0,0,0,13.0384,0,140
0.175,246,0,0,0,13.0384,0,140
0.175694,247,0,0,0,13.0384,0,141
0.176389,248,0,0,0,13.0384,0,141
0.177083,249,0,0,0,13.0384,0,142
0.177778,250,0,0,0,13.0384,0,143
0.178472,250,0,0,0,13.0384,0,143
0.179166,250,0,0,0,13.0384,0,143
0.179861,251,0,0,0,13.0384,0,143
0.180555,251,0,0,0,13.0384,0,143
0.18125,251,0,0,0,13.0384,0,143
0.181944,251,0,0,0,13.0384,0,143
0.182639,251,0,0,0,13.0384,0,143
0.183333,251,0,0,0,13.0384,0,143
0.184028,251,0,0,0,13.0384,0,143
0.184722,251,0,0,0,13.0384,0,143
0.185416,251,0,0,0,13.0384,0,143
0.186111,251,0,0,0,13.0384,0,143
0.186805,251,0,0,0,13.0384,0,143
0.1875,251,0,0,0,13.0384,0,143
0.188194,251,0,0,0,13.0384,0,143
0.188889,251,0,0,0,13.0384,0,143
0.189583,251,0,0,0,13.0384,0,143
0.190277,251,0,0,0,13.0384,0,143
0.190972,251,0,0,0,13.0384,0,143
0.191666,252,0,0,0,13.0384,0,144
0.192361,254,0,0,0,13.0384,0,145
0.193055,256,0,0,0,13.0384,0,146
0.19375,257,0,0,0,13.0384,0,147
0.194444,258,0,0,0,13.0384,0,148
0.195139,259,0,0,0,13.0384,0,149
0.195833,259,0,0,0,13.0384,0,149
0.196527,259,0,0,0,13.0384,0,149
0.197222,259,0,0,0,13.0384,0,149
0.197916,260,0,0,0,13.0384,0,150
0.198611,260,0,0,0,13.0384,0,150
0.199305,261,0,0,0,13.0384,0,150
0.2,261,0,0,0,13.0384,0,150
0.200694,261,0,0,0,13.0384,0,150
0.201389,262,0,0,0,13.0384,0,150
0.202083,262,0,0,0,13.0384,0,150
0.202777,262,0,0,0,13.0384,0,150
0.203472,262,0,0,0,13.0384,0,150
0.204166,264,0,0,0,13.0384,0,150
0.204861,264,0,0,0,13.0384,0,150
0.205555,264,0,0,0,13.0384,0,150
0.20625,264,0,0,0,13.0384,0,150
0.206944,264,0,0,0,13.0384,0,150
0.207638,265,0,0,0,13.0384,0,151
0.208333,265,0,0,0,13.0384,0,151
0.209027,265,0,0,0,13.0384,0,151
0.209722,266,0,0,0,13.0384,0,151
0.210416,266,0,0,0,13.0384,0,151
0.211111,266,0,0,0,13.0384,0,151
0.211805,266,0,0,0,13.0384,0,151
0.2125,266,0,0,0,13.0384,0,151
0.213194,266,0,0,0,13.0384,0,151
0.213888,268,0,0,0,13.0384,0,152
0.214583,269,0,0,0,13.0384,0,153
0.215277,269,0,0,0,13.0384,0,153
0.215972,269,0,0,0,13.0384,0,153
0.216666,269,0,0,0,13.0384,0,153
0.217361,270,0,0,0,13.0384,0,154
0.218055,270,0,0,0,13.0384,0,154
0.218749,270,0,0,0,13.0384,0,154
0.219444,270,0,0,0,13.0384,0,154
0.220138,270,0,0,0,13.0384,0,154
0.220833,270,0,0,0,13.0384,0,154
0.221527,272,0,0,0,13.0384,0,155
0.222222,273,0,0,0,13.0384,0,156
0.222916,273,0,0,0,13.0384,0,156
0.223611,273,0,0,0,13.0384,0,156
0.224305,274,0,0,0,13.0384,0,156
0.224999,274,0,0,0,13.0384,0,156
0.225694,274,0,0,0,13.0384,0,156
0.226388,275,0,0,0,13.0384,0,156
0.227083,275,0,0,0,13.0384,0,156
0.227777,275,0,0,0,13.0384,0,156
0.228472,275,0,0,0,13.0384,0,156
0.229166,275,0,0,0,13.0384,0,156
0.22986,276,0,0,0,13.0384,0,157
0.230555,277,0,0,0,13.0384,0,157
0.231249,277,0,0,0,13.0384,0,157
0.231944,277,0,0,0,13.0384,0,157
0.232638,277,0,0,0,13.0384,0,157
0.233333,277,0,0,0,13.0384,0,157
0.234027,278,0,0,0,13.0384,0,157
0.234722,278,0,0,0,13.0384,0,157
0.235416,278,0,0,0,13.0384,0,157
0.23611,278,0,0,0,13.0384,0,157
0.236805,278,0,0,0,13.0384,0,157
0.237499,280,0,0,0,13.0384,0,159
0.238194,280,0,0,0,13.0384,0,159
0.238888,281,0,0,0,13.0384,0,160
0.239583,281,0,0,0,13.0384,0,160
0.240277,281,0,0,0,13.0384,0,160
0.240972,281,0,0,0,13.0384,0,160
0.241666,282,0,0,0,13.0384,0,160
0.24236,282,0,0,0,13.0384,0,160
0.243055,282,0,0,0,13.0384,0,160
0.243749,283,0,0,0,13.0384,0,160
0.244444,283,0,0,0,13.0384,0,160
0.245138,284,0,0,0,13.0384,0,161
0.245833,284,0,0,0,13.0384,0,161
0.246527,284,0,0,0,13.0384,0,161
0.247221,285,0,0,0,13.0384,0,162
0.247916,285,0,0,0,13.0384,0,162
0.24861,285,0,0,0,13.0384,0,162
0.249305,285,0,0,0,13.0384,0,162
0.249999,285,0,0,0,13.0384,0,162
0.250694,285,0,0,0,13.0384,0,162
0.251388,286,0,0,0,13.0384,0,163
0.252083,287,0,0,0,13.0384,0,164
0.252777,288,0,0,0,13.0384,0,165
0.253471,289,0,0,0,13.0384,0,165
0.254166,289,0,0,0,13.0384,0,165
0.25486,289,0,0,0,13.0384,0,165
0.255555,290,0,0,0,13.0384,0,166
0.256249,290,0,0,0,13.0384,0,166
0.256944,290,0,0,0,13.0384,0,166
0.257638,291,0,0,0,13.0384,0,166
0.258333,291,0,0,0,13.0384,0,166
0.259027,292,0,0,0,13.0384,0,167
0.259722,292,0,0,0,13.0384,0,167
0.260416,292,0,0,0,13.0384,0,167
0.26111,293,0,0,0,13.0384,0,167
0.261805,293,0,0,0,13.0384,0,167
0.262499,293,0,0,0,13.0384,0,167
0.263194,294,0,0,0,13.0384,0,167
0.263888,295,0,0,0,13.0384,0,168
0.264583,295,0,0,0,13.0384,0,168
0.265277,295,0,0,0,13.0384,0,168
0.265972,296,0,0,0,13.0384,0,168
0.266666,297,0,0,0,13.0384,0,168
0.267361,297,0,0,0,13.0384,0,168
0.268055,298,0,0,0,13.0384,0,169
0.268749,299,0,0,0,13.0384,0,170
0.269444,299,0,0,0,13.0384,0,170
0.270138,299,0,0,0,13.0384,0,170
0.270833,300,0,0,0,13.0384,0,171
0.271527,301,0,0,0,13.0384,0,171
0.272222,301,0,0,0,13.0384,0,171
0.272916,301,0,0,0,13.0384,0,171
0.273611,301,0,0,0,13.0384,0,171
0.274305,301,0,0,0,13.0384,0,171
0.275,301,0,0,0,13.0384,0,171
0.275694,302,0,0,0,13.0384,0,172
0.276388,302,0,0,0,13.0384,0,172
0.277083,302,0,0,0,13.0384,0,172
0.277777,303,0,0,0,13.0384,0,173
0.278472,303,0,0,0,13.0384,0,173
0.279166,303,0,0,0,13.0384,0,173
0.279861,303,0,0,0,13.0384,0,173
0.280555,304,0,0,0,13.0384,0,174
0.28125,304,0,0,0,13.0384,0,174
0.281944,304,0,0,0,13.0384,0,174
0.282639,304,0,0,0,13.0384,0,174
0.283333,304,0,0,0,13.0384,0,174
0.284027,304,0,0,0,13.0384,0,174
0.284722,305,0,0,0,13.0384,0,175
0.285416,305,0,0,0,13.0384,0,175
0.286111,305,0,0,0,13.0384,0,175
0.286805,305,0,0,0,13.0384,0,175
0.2875,306,0,0,0,13.0384,0,176
0.288194,307,0,0,0,13.0384,0,177
0.288889,307,0,0,0,13.0384,0,177
0.289583,307,0,0,0,13.0384,0,177
0.290278,307,0,0,0,13.0384,0,177
0.290972,307,0,0,0,13.0384,0,177
0.291666,307,0,0,0,13.0384,0,177
0.292361,308,0,0,0,13.0384,0,178
0.293055,308,0,0,0,13.0384,0,178
0.29375,311,0,0,0,13.0384,0,180
0.294444,311,0,0,0,13.0384,0,180
0.295139,312,0,0,0,13.0384,0,181
0.295833,312,0,0,0,13.0384,0,181
0.296528,312,0,0,0,13.0384,0,181
0.297222,312,0,0,0,13.0384,0,181
0.297917,313,0,0,0,13.0384,0,182
0.298611,313,0,0,0,13.0384,0,182
0.299305,313,0,0,0,13.0384,0,182
0.3,313,0,0,0,13.0384,0,182
0.300694,313,0,0,0,13.0384,0,182
0.301389,313,0,0,0,13.0384,0,182
0.302083,313,0,0,0,13.0384,0,182
0.302778,314,0,0,0,13.0384,0,182
0.303472,315,0,0,0,13.0384,0,183
0.304167,317,0,0,0,13.0384,0,184
0.304861,317,0,0,0,13.0384,0,184
0.305556,317,0,0,0,13.0384,0,184
0.30625,319,0,0,0,13.0384,0,186
0.306944,319,0,0,0,13.0384,0,186
0.307639,319,0,0,0,13.0384,0,186
0.308333,319,0,0,0,13.0384,0,186
0.309028,319,0,0,0,13.0384,0,186
0.309722,319,0,0,0,13.0384,0,186
0.310417,320,0,0,0,13.0384,0,186
0.311111,321,0,0,0,13.0384,0,187
0.311806,321,0,0,0,13.0384,0,187
0.3125,321,0,0,0,13.0384,0,187
0.313195,321,0,0,0,13.0384,0,187
0.313889,322,0,0,0,13.0384,0,188
0.314583,323,0,0,0,13.0384,0,189
0.315278,323,0,0,0,13.0384,0,189
0.315972,323,0,0,0,13.0384,0,189
0.316667,323,0,0,0,13.0384,0,189
0.317361,323,0,0,0,13.0384,0,189
0.318056,323,0,0,0,13.0384,0,189
0.31875,323,0,0,0,13.0384,0,189
0.319445,323,0,0,0,13.0384,0,189
0.320139,323,0,0,0,13.0384,0,189
0.320834,323,0,0,0,13.0384,0,189
0.321528,324,0,0,0,13.0384,0,190
0.322222,324,0,0,0,13.0384,0,190
0.322917,325,0,0,0,13.0384,0,191
0.323611,325,0,0,0,13.0384,0,191
0.324306,325,0,0,0,13.0384,0,191
0.325,325,0,0,0,13.0384,0,191
0.325695,325,0,0,0,13.0384,0,191
0.326389,326,0,0,0,13.0384,0,192
0.327084,326,0,0,0,13.0384,0,192
0.327778,327,0,0,0,13.0384,0,192
0.328472,328,0,0,0,13.0384,0,192
0.329167,329,0,0,0,13.0384,0,193
0.329861,331,0,0,0,13.0384,0,193
0.330556,331,0,0,0,13.0384,0,193
0.33125,333,0,0,0,13.0384,0,194
0.331945,334,0,0,0,13.0384,0,194
0.332639,335,0,0,0,13.0384,0,195
0.333334,335,0,0,0,13.0384,0,195
0.334028,335,0,0,0,13.0384,0,195
0.334723,335,0,0,0,13.0384,0,195
0.335417,335,0,0,0,13.0384,0,195
0.336111,336,0,0,0,13.0384,0,196
0.336806,336,0,0,0,13.0384,0,196
0.3375,337,0,0,0,13.0384,0,196
0.338195,338,0,0,0,13.0384,0,197
0.338889,338,0,0,0,13.0384,0,197
0.339584,338,0,0,0,13.0384,0,197
0.340278,338,0,0,0,13.0384,0,197
0.340973,338,0,0,0,13.0384,0,197
0.341667,339,0,0,0,13.0384,0,197
0.342362,339,0,0,0,13.0384,0,197
0.343056,340,0,0,0,13.0384,0,198
0.34375,340,0,0,0,13.0384,0,198
0.344445,341,0,0,0,13.0384,0,198
0.345139,341,0,0,0,13.0384,0,198
0.345834,341,0,0,0,13.0384,0,198
0.346528,342,0,0,0,13.0384,0,199
0.347223,342,0,0,0,13.0384,0,199
0.347917,342,0,0,0,13.0384,0,199
0.348612,342,0,0,0,13.0384,0,199
0.349306,343,0,0,0,13.0384,0,200
0.350001,343,0,0,0,13.0384,0,200
0.350695,343,0,0,0,13.0384,0,200
0.351389,345,0,0,0,13.0384,0,201
0.352084,346,0,0,0,13.0384,0,202
0.352778,346,0,0,0,13.0384,0,202
0.353473,346,0,0,0,13.0384,0,202
0.354167,346,0,0,0,13.0384,0,202
0.354862,346,0,0,0,13.0384,0,202
0.355556,346,0,0,0,13.0384,0,202
0.356251,348,0,0,0,13.0384,0,204
0.356945,348,0,0,0,13.0384,0,204
0.35764,348,0,0,0,13.0384,0,204
0.358334,348,0,0,0,13.0384,0,204
0.359028,349,0,0,0,13.0384,0,204
0.359723,349,0,0,0,13.0384,0,204
0.360417,349,0,0,0,13.0384,0,204
0.361112,350,0,0,0,13.0384,0,205
0.361806,350,0,0,0,13.0384,0,205
0.362501,351,0,0,0,13.0384,0,205
0.363195,351,0,0,0,13.0384,0,205
0.36389,352,0,0,0,13.0384,0,205
0.364584,352,0,0,0,13.0384,0,205
0.365279,353,0,0,0,13.0384,0,205
0.365973,353,0,0,0,13.0384,0,205
0.366667,353,0,0,0,13.0384,0,205
0.367362,353,0,0,0,13.0384,0,205
0.368056,353,0,0,0,13.0384,0,205
0.368751,354,0,0,0,13.0384,0,206
0.369445,355,0,0,0,13.0384,0,207
0.37014,356,0,0,0,13.0384,0,208
0.370834,356,0,0,0,13.0384,0,208
0.371529,356,0,0,0,13.0384,0,208
0.372223,356,0,0,0,13.0384,0,208
0.372918,356,0,0,0,13.0384,0,208
0.373612,357,0,0,0,13.0384,0,209
0.374306,357,0,0,0,13.0384,0,209
0.375001,357,0,0,0,13.0384,0,209
0.375695,358,0,0,0,13.0384,0,210
0.37639,358,0,0,0,13.0384,0,210
0.377084,358,0,0,0,13.0384,0,210
0.377779,358,0,0,0,13.0384,0,210
0.378473,359,0,0,0,13.0384,0,211
0.379168,359,0,0,0,13.0384,0,211
0.379862,360,0,0,0,13.0384,0,212
0.380557,360,0,0,0,13.0384,0,212
0.381251,360,0,0,0,13.0384,0,212
0.381945,361,0,0,0,13.0384,0,213
0.38264,362,0,0,0,13.0384,0,214
0.383334,362,0,0,0,13.0384,0,214
0.384029,362,0,0,0,13.0384,0,214
0.384723,362,0,0,0,13.0384,0,214
0.385418,362,0,0,0,13.0384,0,214
0.386112,362,0,0,0,13.0384,0,214
0.386807,362,0,0,0,13.0384,0,214
0.387501,362,0,0,0,13.0384,0,214
0.388196,362,0,0,0,13.0384,0,214
0.38889,362,0,0,0,13.0384,0,214
0.389584,363,0,0,0,13.0384,0,215
0.390279,364,0,0,0,13.0384,0,216
0.390973,365,0,0,0,13.0384,0,217
0.391668,365,0,0,0,13.0384,0,217
0.392362,365,0,0,0,13.0384,0,217
0.393057,365,0,0,0,13.0384,0,217
0.393751,365,0,0,0,13.0384,0,217
0.394446,365,0,0,0,13.0384,0,217
0.39514,365,0,0,0,13.0384,0,217
0.395835,365,0,0,0,13.0384,0,217
0.396529,365,0,0,0,13.0384,0,217
0.397223,366,0,0,0,13.0384,0,217
0.397918,366,0,0,0,13.0384,0,217
0.398612,366,0,0,0,13.0384,0,217
0.399307,366,0,0,0,13.0384,0,217
0.400001,367,0,0,0,13.0384,0,217
0.400696,367,0,0,0,13.0384,0,217
0.40139,368,0,0,0,13.0384,0,217
0.402085,370,0,0,0,13.0384,0,218
0.402779,372,0,0,0,13.0384,0,218
0.403473,372,0,0,0,13.0384,0,218
0.404168,372,0,0,0,13.0384,0,218
0.404862,373,0,0,0,13.0384,0,219
0.405557,375,0,0,0,13.0384,0,219
0.406251,375,0,0,0,13.0384,0,219
0.406946,377,0,0,0,13.0384,0,221
0.40764,377,0,0,0,13.0384,0,221
0.408335,378,0,0,0,13.0384,0,221
0.409029,378,0,0,0,13.0384,0,221
0.409724,379,0,0,0,13.0384,0,221
0.410418,380,0,0,0,13.0384,0,222
0.411112,380,0,0,0,13.0384,0,222
0.411807,380,0,0,0,13.0384,0,222
0.412501,380,0,0,0,13.0384,0,222
0.413196,380,0,0,0,13.0384,0,222
0.41389,381,0,0,0,13.0384,0,223
0.414585,381,0,0,0,13.0384,0,223
0.415279,382,0,0,0,13.0384,0,224
0.415974,384,0,0,0,13.0384,0,226
0.416668,385,0,0,0,13.0384,0,227
0.417363,387,0,0,0,13.0384,0,228
0.418057,388,0,0,0,13.0384,0,228
0.418751,388,0,0,0,13.0384,0,228
0.419446,388,0,0,0,13.0384,0,228
0.42014,389,0,0,0,13.0384,0,229
0.420835,389,0,0,0,13.0384,0,229
0.421529,389,0,0,0,13.0384,0,229
0.422224,389,0,0,0,13.0384,0,229
0.422918,389,0,0,0,13.0384,0,229
0.423613,389,0,0,0,13.0384,0,229
0.424307,389,0,0,0,13.0384,0,229
0.425002,390,0,0,0,13.0384,0,230
0.425696,390,0,0,0,13.0384,0,230
0.42639,390,0,0,0,13.0384,0,230
0.427085,391,0,0,0,13.0384,0,231
0.427779,391,0,0,0,13.0384,0,231
0.428474,393,0,0,0,13.0384,0,231
0.429168,393,0,0,0,13.0384,0,231
0.429863,393,0,0,0,13.0384,0,231
0.430557,394,0,0,0,13.0384,0,231
0.431252,394,0,0,0,13.0384,0,231
0.431946,394,0,0,0,13.0384,0,231
0.432641,394,0,0,0,13.0384,0,231
0.433335,394,0,0,0,13.0384,0,231
0.434029,395,0,0,0,13.0384,0,231
0.434724,396,0,0,0,13.0384,0,232
0.435418,397,0,0,0,13.0384,0,232
0.436113,397,0,0,0,13.0384,0,232
0.436807,397,0,0,0,13.0384,0,232
0.437502,398,0,0,0,13.0384,0,232
0.438196,398,0,0,0,13.0384,0,232
0.438891,398,0,0,0,13.0384,0,232
