time,N,dead,CTL,con,tumrad,deaths,eg7
0.105556,229,0,0,0,13.4536,0,113
0.10625,229,0,0,0,13.4536,0,113
0.106945,230,0,0,0,13.4536,0,114
0.107639,230,0,0,0,13.4536,0,114
0.108334,230,0,0,0,13.4536,0,114
0.109028,230,0,0,0,13.4536,0,114
0.109722,231,0,0,0,13.4536,0,114
0.110417,231,0,0,0,13.4536,0,114
0.111111,231,0,0,0,13.4536,0,114
0.111806,231,0,0,0,13.4536,0,114
0.1125,231,0,0,0,13.4536,0,114
0.113195,231,0,0,0,13.4536,0,114
0.113889,232,0,0,0,13.4536,0,115
0.114584,233,0,0,0,13.4536,0,115
0.115278,233,0,0,0,13.4536,0,115
0.115972,233,0,0,0,13.4536,0,115
0.116667,233,0,0,0,13.4536,0,115
0.117361,233,0,0,0,13.4536,0,115
0.118056,233,0,0,0,13.4536,0,115
0.11875,233,0,0,0,13.4536,0,115
0.119445,235,0,0,0,13.4536,0,115
0.120139,235,0,0,0,13.4536,0,115
0.120834,235,0,0,0,13.4536,0,115
0.121528,235,0,0,0,13.4536,0,115
0.122222,235,0,0,0,13.4536,0,115
0.122917,235,0,0,0,13.4536,0,115
0.123611,235,0,0,0,13.4536,0,115
0.124306,235,0,0,0,13.4536,0,115
0.125,235,0,0,0,13.4536,0,115
0.125695,235,0,0,0,13.4536,0,115
0.126389,235,0,0,0,13.4536,0,115
0.127084,235,0,0,0,13.4536,0,115
0.127778,235,0,0,0,13.4536,0,115
0.128472,235,0,0,0,13.4536,0,115
0.129167,235,0,0,0,13.4536,0,115
0.129861,235,0,0,0,13.4536,0,115
0.130556,235,0,0,0,13.4536,0,115
0.13125,237,0,0,0,13.4536,0,117
0.131945,237,0,0,0,13.4536,0,117
0.132639,237,0,0,0,13.4536,0,117
0.133334,237,0,0,0,13.4536,0,117
0.134028,237,0,0,0,13.4536,0,117
0.134722,238,0,0,0,13.4536,0,118
0.135417,238,0,0,0,13.4536,0,118
0.136111,238,0,0,0,13.4536,0,118
0.136806,241,0,0,0,13.4536,0,120
0.1375,241,0,0,0,13.4536,0,120
0.138195,241,0,0,0,13.4536,0,120
0.138889,241,0,0,0,13.4536,0,120
0.139583,241,0,0,0,13.4536,0,120
0.140278,241,0,0,0,13.4536,0,120
0.140972,241,0,0,0,13.4536,0,120
0.141667,241,0,0,0,13.4536,0,120
0.142361,241,0,0,0,13.4536,0,120
0.143056,241,0,0,0,13.4536,0,120
0.14375,242,0,0,0,13.4536,0,120
0.144445,242,0,0,0,13.4536,0,120
0.145139,242,0,0,0,13.4536,0,120
0.145833,242,0,0,0,13.4536,0,120
0.146528,243,0,0,0,13.4536,0,120
0.147222,243,0,0,0,13.4536,0,120
0.147917,243,0,0,0,13.4536,0,120
0.148611,243,0,0,0,13.4536,0,120
0.149306,243,0,0,0,13.4536,0,120
0.15,243,0,0,0,13.4536,0,120
0.150694,243,0,0,0,13.4536,0,120
0.151389,243,0,0,0,13.4536,0,120
0.152083,243,0,0,0,13.4536,0,120
0.152778,243,0,0,0,13.4536,0,120
0.153472,243,0,0,0,13.4536,0,120
0.154167,244,0,0,0,13.4536,0,120
0.154861,245,0,0,0,13.4536,0,120
0.155556,245,0,0,0,13.4536,0,120
0.15625,246,0,0,0,13.4536,0,121
0.156944,246,0,0,0,13.4536,0,121
0.157639,246,0,0,0,13.4536,0,121
0.158333,247,0,0,0,13.4536,0,121
0.159028,247,0,0,0,13.4536,0,121
0.159722,247,0,0,0,13.4536,0,121
0.160417,248,0,0,0,13.4536,0,122
0.161111,248,0,0,0,13.4536,0,122
0.161805,248,0,0,0,13.4536,0,122
0.1625,248,0,0,0,13.4536,0,122
0.163194,249,0,0,0,13.4536,0,122
0.163889,250,0,0,0,13.4536,0,122
0.164583,251,0,0,0,13.4536,0,123
0.165278,251,0,0,0,13.4536,0,123
0.165972,251,0,0,0,13.4536,0,123
0.166667,251,0,0,0,13.4536,0,123
0.167361,251,0,0,0,13.4536,0,123
0.168055,251,0,0,0,13.4536,0,123
0.16875,253,0,0,0,13.4536,0,123
0.169444,253,0,0,0,13.4536,0,123
0.170139,254,0,0,0,13.4536,0,123
0.170833,254,0,0,0,13.4536,0,123
0.171528,254,0,0,0,13.4536,0,123
0.172222,254,0,0,0,13.4536,0,123
0.172917,255,0,0,0,13.4536,0,123
0.173611,255,0,0,0,13.4536,0,123
0.174305,255,0,0,0,13.4536,0,123
0.175,255,0,0,0,13.4536,0,123
0.175694,255,0,0,0,13.4536,0,123
0.176389,255,0,0,0,13.4536,0,123
0.177083,255,0,0,0,13.4536,0,123
0.177778,255,0,0,0,13.4536,0,123
0.178472,255,0,0,0,13.4536,0,123
0.179166,255,0,0,0,13.4536,0,123
0.179861,255,0,0,0,13.4536,0,123
0.180555,255,0,0,0,13.4536,0,123
0.18125,255,0,0,0,13.4536,0,123
0.181944,255,0,0,0,13.4536,0,123
0.182639,256,0,0,0,13.4536,0,123
0.183333,257,0,0,0,13.4536,0,123
0.184028,259,0,0,0,13.4536,0,124
0.184722,260,0,0,0,13.4536,0,124
0.185416,260,0,0,0,13.4536,0,124
0.186111,260,0,0,0,13.4536,0,124
0.186805,261,0,0,0,13.4536,0,124
0.1875,261,0,0,0,13.4536,0,124
0.188194,261,0,0,0,13.4536,0,124
0.188889,263,0,0,0,13.8924,0,126
0.189583,263,0,0,0,13.8924,0,126
0.190277,263,0,0,0,13.8924,0,126
0.190972,263,0,0,0,13.8924,0,126
0.191666,263,0,0,0,13.8924,0,126
0.192361,264,0,0,0,13.8924,0,127
0.193055,264,0,0,0,13.8924,0,127
0.19375,264,0,0,0,13.8924,0,127
0.194444,265,0,0,0,13.8924,0,128
0.195139,266,0,0,0,13.8924,0,128
0.195833,266,0,0,0,13.8924,0,128
0.196527,267,0,0,0,13.8924,0,128
0.197222,267,0,0,0,13.8924,0,128
0.197916,267,0,0,0,13.8924,0,128
0.198611,267,0,0,0,13.8924,0,128
0.199305,267,0,0,0,13.8924,0,128
0.2,267,0,0,0,13.8924,0,128
0.200694,268,0,0,0,13.8924,0,128
0.201389,268,0,0,0,13.8924,0,128
0.202083,269,0,0,0,13.8924,0,129
0.202777,271,0,0,0,13.8924,0,129
0.203472,271,0,0,0,13.8924,0,129
0.204166,271,0,0,0,13.8924,0,129
0.204861,273,0,0,0,13.8924,0,129
0.205555,273,0,0,0,13.8924,0,129
0.20625,274,0,0,0,13.8924,0,129
0.206944,274,0,0,0,13.8924,0,129
0.207638,275,0,0,0,13.8924,0,129
0.208333,275,0,0,0,13.8924,0,129
0.209027,276,0,0,0,13.8924,0,129
0.209722,277,0,0,0,13.8924,0,130
0.210416,277,0,0,0,13.8924,0,130
0.211111,277,0,0,0,13.8924,0,130
0.211805,278,0,0,0,13.8924,0,130
0.2125,278,0,0,0,13.8924,0,130
0.213194,279,0,0,0,13.8924,0,131
0.213888,279,0,0,0,13.8924,0,131
0.214583,279,0,0,0,13.8924,0,131
0.215277,279,0,0,0,13.8924,0,131
0.215972,279,0,0,0,13.8924,0,131
0.216666,280,0,0,0,13.8924,0,132
0.217361,280,0,0,0,13.8924,0,132
0.218055,280,0,0,0,13.8924,0,132
0.218749,281,0,0,0,13.8924,0,133
0.219444,281,0,0,0,13.8924,0,133
0.220138,281,0,0,0,13.8924,0,133
0.220833,281,0,0,0,13.8924,0,133
0.221527,281,0,0,0,13.8924,0,133
0.222222,283,0,0,0,13.8924,0,133
0.222916,283,0,0,0,13.8924,0,133
0.223611,283,0,0,0,13.8924,0,133
0.224305,283,0,0,0,13.8924,0,133
0.224999,285,0,0,0,13.8924,0,134
0.225694,285,0,0,0,13.8924,0,134
0.226388,285,0,0,0,13.8924,0,134
0.227083,286,0,0,0,13.8924,0,134
0.227777,286,0,0,0,13.8924,0,134
0.228472,287,0,0,0,13.8924,0,134
0.229166,288,0,0,0,14.7986,0,135
0.22986,289,0,0,0,14.7986,0,136
0.230555,289,0,0,0,14.7986,0,136
0.231249,290,0,0,0,14.7986,0,137
0.231944,290,0,0,0,14.7986,0,137
0.232638,290,0,0,0,14.7986,0,137
0.233333,290,0,0,0,14.7986,0,137
0.234027,291,0,0,0,14.7986,0,138
0.234722,291,0,0,0,14.7986,0,138
0.235416,291,0,0,0,14.7986,0,138
0.23611,291,0,0,0,14.7986,0,138
0.236805,292,0,0,0,14.7986,0,138
0.237499,293,0,0,0,14.7986,0,139
0.238194,293,0,0,0,14.7986,0,139
0.238888,293,0,0,0,14.7986,0,139
0.239583,294,0,0,0,14.7986,0,139
0.240277,295,0,0,0,14.7986,0,139
0.240972,296,0,0,0,14.7986,0,140
0.241666,296,0,0,0,14.7986,0,140
0.24236,296,0,0,0,14.7986,0,140
0.243055,296,0,0,0,14.7986,0,140
0.243749,296,0,0,0,14.7986,0,140
0.244444,296,0,0,0,14.7986,0,140
0.245138,296,0,0,0,14.7986,0,140
0.245833,297,0,0,0,14.7986,0,141
0.246527,297,0,0,0,14.7986,0,141
0.247221,298,0,0,0,14.7986,0,141
0.247916,298,0,0,0,14.7986,0,141
0.24861,298,0,0,0,14.7986,0,141
0.249305,300,0,0,0,14.7986,0,142
0.249999,300,0,0,0,14.7986,0,142
0.250694,300,0,0,0,14.7986,0,142
0.251388,300,0,0,0,14.7986,0,142
0.252083,300,0,0,0,14.7986,0,142
0.252777,301,0,0,0,14.7986,0,143
0.253471,301,0,0,0,14.7986,0,143
0.254166,301,0,0,0,14.7986,0,143
0.25486,301,0,0,0,14.7986,0,143
0.255555,303,0,0,0,14.7986,0,145
0.256249,304,0,0,0,14.7986,0,146
0.256944,305,0,0,0,14.7986,0,146
0.257638,305,0,0,0,14.7986,0,146
0.258333,305,0,0,0,14.7986,0,146
0.259027,306,0,0,0,14.7986,0,147
0.259722,308,0,0,0,14.7986,0,149
0.260416,308,0,0,0,14.7986,0,149
0.26111,308,0,0,0,14.7986,0,149
0.261805,310,0,0,0,14.7986,0,149
0.262499,310,0,0,0,14.7986,0,149
0.263194,310,0,0,0,14.7986,0,149
0.263888,311,0,0,0,14.7986,0,149
0.264583,313,0,0,0,14.7986,0,151
0.265277,313,0,0,0,14.7986,0,151
0.265972,314,0,0,0,14.7986,0,152
0.266666,314,0,0,0,14.7986,0,152
0.267361,314,0,0,0,14.7986,0,152
0.268055,315,0,0,0,14.7986,0,153
0.268749,315,0,0,0,14.7986,0,153
0.269444,317,0,0,0,14.7986,0,154
0.270138,317,0,0,0,14.7986,0,154
0.270833,317,0,0,0,14.7986,0,154
0.271527,317,0,0,0,14.7986,0,154
0.272222,317,0,0,0,14.7986,0,154
0.272916,317,0,0,0,14.7986,0,154
0.273611,318,0,0,0,14.7986,0,155
0.274305,319,0,0,0,14.7986,0,155
0.275,320,0,0,0,14.7986,0,156
0.275694,321,0,0,0,14.7986,0,156
0.276388,322,0,0,0,14.7986,0,156
0.277083,323,0,0,0,14.7986,0,157
0.277777,324,0,0,0,14.7986,0,158
0.278472,324,0,0,0,14.7986,0,158
0.279166,326,0,0,0,14.7986,0,158
0.279861,326,0,0,0,14.7986,0,158
0.280555,326,0,0,0,14.7986,0,158
0.28125,327,0,0,0,14.7986,0,159
0.281944,329,0,0,0,14.7986,0,161
0.282639,329,0,0,0,14.7986,0,161
0.283333,330,0,0,0,14.7986,0,162
0.284027,331,0,0,0,14.7986,0,162
0.284722,331,0,0,0,14.7986,0,162
0.285416,331,0,0,0,14.7986,0,162
0.286111,331,0,0,0,14.7986,0,162
0.286805,331,0,0,0,14.7986,0,162
0.2875,331,0,0,0,14.7986,0,162
0.288194,331,0,0,0,14.7986,0,162
0.288889,333,0,0,0,14.7986,0,162
0.289583,333,0,0,0,14.7986,0,162
0.290278,333,0,0,0,14.7986,0,162
0.290972,334,0,0,0,14.7986,0,163
0.291666,335,0,0,0,14.7986,0,163
0.292361,336,0,0,0,14.7986,0,164
0.293055,336,0,0,0,14.7986,0,164
0.29375,336,0,0,0,14.7986,0,164
0.294444,336,0,0,0,14.7986,0,164
0.295139,336,0,0,0,14.7986,0,164
0.295833,338,0,0,0,14.7986,0,164
0.296528,339,0,0,0,14.7986,0,165
0.297222,340,0,0,0,14.7986,0,165
0.297917,340,0,0,0,14.7986,0,165
0.298611,340,0,0,0,14.7986,0,165
0.299305,341,0,0,0,14.7986,0,166
0.3,341,0,0,0,14.7986,0,166
0.300694,342,0,0,0,14.7986,0,167
0.301389,343,0,0,0,14.7986,0,168
0.302083,345,0,0,0,14.7986,0,168
0.302778,345,0,0,0,14.7986,0,168
0.303472,346,0,0,0,14.7986,0,169
0.304167,346,0,0,0,14.7986,0,169
0.304861,347,0,0,0,14.7986,0,169
0.305556,347,0,0,0,14.7986,0,169
0.30625,347,0,0,0,14.7986,0,169
0.306944,347,0,0,0,14.7986,0,169
0.307639,347,0,0,0,14.7986,0,169
0.308333,348,0,0,0,14.7986,0,170
0.309028,348,0,0,0,14.7986,0,170
0.309722,348,0,0,0,14.7986,0,170
0.310417,348,0,0,0,14.7986,0,170
0.311111,348,0,0,0,14.7986,0,170
0.311806,348,0,0,0,14.7986,0,170
0.3125,348,0,0,0,14.7986,0,170
0.313195,349,0,0,0,14.7986,0,170
0.313889,350,0,0,0,14.7986,0,171
0.314583,351,0,0,0,14.7986,0,172
0.315278,351,0,0,0,14.7986,0,172
0.315972,351,0,0,0,14.7986,0,172
0.316667,353,0,0,0,14.7986,0,172
0.317361,354,0,0,0,14.7986,0,173
0.318056,354,0,0,0,14.7986,0,173
0.31875,354,0,0,0,14.7986,0,173
0.319445,354,0,0,0,14.7986,0,173
0.320139,356,0,0,0,14.7986,0,174
0.320834,356,0,0,0,14.7986,0,174
0.321528,356,0,0,0,14.7986,0,174
0.322222,356,0,0,0,14.7986,0,174
0.322917,356,0,0,0,14.7986,0,174
0.323611,358,0,0,0,14.7986,0,175
0.324306,358,0,0,0,14.7986,0,175
0.325,359,0,0,0,14.7986,0,176
0.325695,359,0,0,0,14.7986,0,176
0.326389,361,0,0,0,14.7986,0,177
0.327084,361,0,0,0,14.7986,0,177
0.327778,362,0,0,0,14.7986,0,178
0.328472,362,0,0,0,14.7986,0,178
0.329167,362,0,0,0,14.7986,0,178
0.329861,362,0,0,0,14.7986,0,178
0.330556,362,0,0,0,14.7986,0,178
0.33125,362,0,0,0,14.7986,0,178
0.331945,365,0,0,0,14.7986,0,180
0.332639,366,0,0,0,14.7986,0,181
0.333334,366,0,0,0,14.7986,0,181
0.334028,367,0,0,0,14.7986,0,182
0.334723,367,0,0,0,14.7986,0,182
0.335417,368,0,0,0,14.7986,0,182
0.336111,369,0,0,0,14.7986,0,182
0.336806,369,0,0,0,14.7986,0,182
0.3375,369,0,0,0,14.7986,0,182
0.338195,369,0,0,0,14.7986,0,182
0.338889,369,0,0,0,14.7986,0,182
0.339584,369,0,0,0,14.7986,0,182
0.340278,369,0,0,0,14.7986,0,182
0.340973,370,0,0,0,14.7986,0,183
0.341667,370,0,0,0,14.7986,0,183
0.342362,371,0,0,0,14.7986,0,184
0.343056,371,0,0,0,14.7986,0,184
0.34375,371,0,0,0,14.7986,0,184
0.344445,371,0,0,0,14.7986,0,184
0.345139,371,0,0,0,14.7986,0,184
0.345834,372,0,0,0,14.7986,0,184
0.346528,375,0,0,0,14.7986,0,184
0.347223,375,0,0,0,14.7986,0,184
0.347917,377,0,0,0,14.7986,0,185
0.348612,378,0,0,0,14.7986,0,185
0.349306,379,0,0,0,14.7986,0,186
0.350001,379,0,0,0,14.7986,0,186
0.350695,380,0,0,0,14.7986,0,187
0.351389,380,0,0,0,14.7986,0,187
0.352084,380,0,0,0,14.7986,0,187
0.352778,380,0,0,0,14.7986,0,187
0.353473,380,0,0,0,14.7986,0,187
0.354167,381,0,0,0,14.7986,0,188
0.354862,384,0,0,0,14.7986,0,190
0.355556,384,0,0,0,14.7986,0,190
0.356251,384,0,0,0,14.7986,0,190
0.356945,384,0,0,0,14.7986,0,190
0.35764,385,0,0,0,14.7986,0,191
0.358334,385,0,0,0,14.7986,0,191
0.359028,385,0,0,0,14.7986,0,191
0.359723,385,0,0,0,14.7986,0,191
0.360417,385,0,0,0,14.7986,0,191
0.361112,385,0,0,0,14.7986,0,191
0.361806,386,0,0,0,14.7986,0,192
0.362501,386,0,0,0,14.7986,0,192
0.363195,386,0,0,0,14.7986,0,192
0.36389,387,0,0,0,14.7986,0,192
0.364584,387,0,0,0,14.7986,0,192
0.365279,390,0,0,0,14.7986,0,193
0.365973,391,0,0,0,14.7986,0,194
0.366667,391,0,0,0,14.7986,0,194
0.367362,391,0,0,0,14.7986,0,194
0.368056,393,0,0,0,14.7986,0,194
0.368751,395,0,0,0,14.7986,0,195
0.369445,396,0,0,0,14.7986,0,195
0.37014,396,0,0,0,14.7986,0,195
0.370834,396,0,0,0,14.7986,0,195
0.371529,396,0,0,0,14.7986,0,195
0.372223,396,0,0,0,14.7986,0,195
0.372918,396,0,0,0,14.7986,0,195
0.373612,396,0,0,0,14.7986,0,195
0.374306,397,0,0,0,14.7986,0,195
0.375001,397,0,0,0,14.7986,0,195
0.375695,397,0,0,0,14.7986,0,195
0.37639,397,0,0,0,14.7986,0,195
0.377084,397,0,0,0,14.7986,0,195
0.377779,397,0,0,0,14.7986,0,195
0.378473,399,0,0,0,14.7986,0,195
0.379168,399,0,0,0,14.7986,0,195
0.379862,400,0,0,0,14.7986,0,196
0.380557,401,0,0,0,14.7986,0,196
0.381251,402,0,0,0,14.7986,0,197
0.381945,403,0,0,0,14.7986,0,198
0.38264,403,0,0,0,14.7986,0,198
0.383334,404,0,0,0,14.7986,0,199
0.384029,404,0,0,0,14.7986,0,199
0.384723,404,0,0,0,14.7986,0,199
0.385418,404,0,0,0,14.7986,0,199
0.386112,404,0,0,0,14.7986,0,199
0.386807,404,0,0,0,14.7986,0,199
0.387501,405,0,0,0,14.7986,0,199
0.388196,405,0,0,0,14.7986,0,199
0.38889,405,0,0,0,14.7986,0,199
0.389584,407,0,0,0,14.7986,0,201
0.390279,408,0,0,0,14.7986,0,202
0.390973,409,0,0,0,14.7986,0,203
0.391668,409,0,0,0,14.7986,0,203
0.392362,409,0,0,0,14.7986,0,203
0.393057,409,0,0,0,14.7986,0,203
0.393751,409,0,0,0,14.7986,0,203
0.394446,409,0,0,0,14.7986,0,203
0.39514,410,0,0,0,14.7986,0,204
0.395835,410,0,0,0,14.7986,0,204
0.396529,412,0,0,0,14.7986,0,205
0.397223,412,0,0,0,14.7986,0,205
0.397918,412,0,0,0,14.7986,0,205
0.398612,412,0,0,0,14.7986,0,205
0.399307,414,0,0,0,14.7986,0,207
0.400001,414,0,0,0,14.7986,0,207
0.400696,414,0,0,0,14.7986,0,207
0.40139,414,0,0,0,14.7986,0,207
0.402085,414,0,0,0,14.7986,0,207
0.402779,414,0,0,0,14.7986,0,207
0.403473,414,0,0,0,14.7986,0,207
0.404168,415,0,0,0,14.7986,0,208
0.404862,415,0,0,0,14.7986,0,208
0.405557,415,0,0,0,14.7986,0,208
0.406251,416,0,0,0,14.7986,0,209
0.406946,416,0,0,0,14.7986,0,209
0.40764,416,0,0,0,14.7986,0,209
0.408335,417,0,0,0,14.7986,0,210
0.409029,418,0,0,0,14.7986,0,210
0.409724,419,0,0,0,14.7986,0,210
0.410418,419,0,0,0,14.7986,0,210
0.411112,419,0,0,0,14.7986,0,210
0.411807,419,0,0,0,14.7986,0,210
0.412501,420,0,0,0,14.7986,0,211
0.413196,421,0,0,0,14.7986,0,212
0.41389,421,0,0,0,14.7986,0,212
0.414585,421,0,0,0,14.7986,0,212
0.415279,421,0,0,0,14.7986,0,212
0.415974,422,0,0,0,14.7986,0,212
0.416668,422,0,0,0,14.7986,0,212
0.417363,422,0,0,0,14.7986,0,212
0.418057,422,0,0,0,14.7986,0,212
0.418751,422,0,0,0,14.7986,0,212
0.419446,422,0,0,0,14.7986,0,212
0.42014,422,0,0,0,14.7986,0,212
0.420835,423,0,0,0,14.7986,0,213
0.421529,424,0,0,0,14.7986,0,214
0.422224,424,0,0,0,14.7986,0,214
0.422918,424,0,0,0,14.7986,0,214
0.423613,424,0,0,0,14.7986,0,214
0.424307,424,0,0,0,14.7986,0,214
0.425002,425,0,0,0,14.7986,0,214
0.425696,425,0,0,0,14.7986,0,214
0.42639,425,0,0,0,14.7986,0,214
0.427085,425,0,0,0,14.7986,0,214
0.427779,425,0,0,0,14.7986,0,214
0.428474,425,0,0,0,14.7986,0,214
0.429168,425,0,0,0,14.7986,0,214
0.429863,425,0,0,0,14.7986,0,214
0.430557,426,0,0,0,14.7986,0,215
0.431252,427,0,0,0,14.7986,0,216
0.431946,427,0,0,0,14.7986,0,216
0.432641,427,0,0,0,14.7986,0,216
0.433335,427,0,0,0,14.7986,0,216
0.434029,427,0,0,0,14.7986,0,216
0.434724,428,0,0,0,14.7986,0,216
0.435418,430,0,0,0,14.7986,0,217
0.436113,431,0,0,0,14.7986,0,217
