x,y,z,ctl,deaths
10,-30,27,203,4
10,-30,33,88,1
10,-20,-36,402,2
10,-20,-33,17,0
10,-20,-30,213,2
10,-20,-27,234,1
10,-20,-24,124,2
10,-20,-21,57,5
10,-20,-18,341,7
10,-20,-15,375,5
10,-20,-12,635,6
10,-20,-9,591,5
10,-20,-6,153,1
10,-20,-3,334,4
10,-20,0,416,6
10,-20,3,219,3
10,-20,6,363,7
10,-20,9,615,6
10,-20,12,559,6
10,-20,15,326,4
10,-20,18,537,10
10,-20,21,560,5
10,-20,24,173,3
10,-20,27,109,2
10,-20,30,233,1
10,-20,33,57,1
10,-20,36,231,4
10,-10,-36,43,0
10,-10,-33,131,2
10,-10,-30,434,5
10,-10,-27,134,2
10,-10,-24,127,0
10,-10,-21,615,5
10,-10,-18,761,7
10,-10,-15,399,4
10,-10,-12,732,2
10,-10,-9,449,7
10,-10,-6,715,8
10,-10,-3,704,6
10,-10,0,406,3
10,-10,3,529,4
10,-10,6,316,9
10,-10,9,839,5
10,-10,12,388,10
10,-10,15,269,3
10,-10,18,502,6
10,-10,21,374,5
10,-10,24,366,3
10,-10,27,165,3
10,-10,30,242,4
10,-10,33,53,1
10,-10,36,117,2
10,0,-36,269,2
10,0,-33,470,2
10,0,-30,579,6
10,0,-27,448,5
10,0,-24,651,6
10,0,-21,524,5
10,0,-18,597,8
10,0,-15,410,7
10,0,-12,541,11
10,0,-9,353,2
10,0,-6,607,6
10,0,-3,642,9
10,0,0,543,9
10,0,3,504,4
10,0,6,537,5
10,0,9,122,5
10,0,12,1219,11
10,0,15,228,4
10,0,18,294,7
10,0,21,489,2
10,0,24,296,5
10,0,27,498,7
10,0,30,261,4
10,0,33,360,4
10,0,36,179,2
10,10,-36,108,2
10,10,-33,149,1
10,10,-30,161,4
10,10,-27,375,3
10,10,-24,115,3
10,10,-21,225,6
10,10,-18,550,6
10,10,-15,524,1
10,10,-12,460,6
10,10,-9,525,4
10,10,-6,139,2
10,10,-3,510,2
10,10,0,180,3
10,10,3,356,3
10,10,6,69,1
10,10,9,211,1
10,10,12,430,2
10,10,15,269,3
10,10,18,476,7
10,10,21,430,2
10,10,24,177,5
10,10,30,67,1
10,10,36,170,1
10,20,-36,171,0
10,20,-33,56,1
10,20,-30,131,2
10,20,-27,56,2
10,20,-24,64,0
10,20,-21,450,2
10,20,-18,91,2
10,20,-15,302,2
10,20,-12,615,8
10,20,-9,507,6
10,20,-6,467,8
10,20,-3,746,7
10,20,0,508,1
10,20,3,211,1
10,20,6,190,2
10,20,9,409,7
10,20,12,557,7
10,20,15,957,6
10,20,18,296,0
10,20,21,195,5
10,20,24,210,2
10,20,27,247,1
10,20,30,47,1
10,20,33,25,0
10,20,36,209,3
10,30,-36,25,0
10,30,-30,120,0
10,30,-24,25,1
10,30,-21,148,2
10,30,-18,125,2
10,30,-15,338,5
10,30,-12,131,1
10,30,-9,41,1
10,30,-6,50,0
10,30,-3,202,2
10,30,0,42,3
10,30,3,185,2
10,30,6,81,2
10,30,9,329,2
10,30,12,498,4
10,30,15,431,5
10,30,18,87,1
10,30,21,272,0
10,30,27,17,1
10,30,33,87,0
10,30,36,60,2
10,40,-33,16,0
10,40,-30,3,0
10,40,-24,196,2
10,40,-21,186,1
10,40,-18,51,1
10,40,-15,135,1
10,40,-12,85,1
10,40,-9,44,2
10,40,-6,55,2
10,40,-3,217,2
10,40,0,86,0
10,40,3,62,0
10,40,9,151,0
10,40,12,33,1
10,40,15,169,2
10,40,18,68,0
10,40,21,3,0
10,40,24,37,2
10,40,27,27,1
10,40,33,174,3
10,40,36,53,0
10,50,-33,11,1
10,50,-21,148,0
10,50,-6,43,1
10,50,-3,38,0
10,50,0,135,3
10,50,6,72,0
10,50,9,34,0
10,50,27,87,0
20,-70,0,50,1
20,-70,3,78,1
20,-70,6,106,0
20,-60,-21,76,1
20,-60,-15,77,1
20,-60,3,80,0
20,-60,6,32,0
20,-60,24,136,0
20,-50,-27,15,1
20,-50,-15,153,2
20,-50,-9,10,1
20,-50,-6,131,1
20,-50,-3,111,2
20,-50,0,270,2
20,-50,3,134,2
20,-50,15,1,0
20,-50,18,119,0
20,-40,-36,38,0
20,-40,-33,120,0
20,-40,-24,210,1
20,-40,-21,107,1
20,-40,-18,95,1
20,-40,-15,441,4
20,-40,-12,281,2
20,-40,-9,29,1
20,-40,-6,82,0
20,-40,0,350,3
20,-40,3,269,2
20,-40,6,314,2
20,-40,9,273,1
20,-40,12,193,5
20,-40,15,55,0
20,-40,18,287,3
20,-40,21,103,1
20,-40,24,99,5
20,-40,27,339,2
20,-40,36,60,2
20,-30,-30,231,1
20,-30,-27,311,6
20,-30,-21,140,1
20,-30,-18,250,1
20,-30,-15,188,3
20,-30,-12,86,1
20,-30,-9,346,5
20,-30,-6,249,4
20,-30,-3,294,3
20,-30,0,279,2
20,-30,3,99,2
20,-30,6,143,0
20,-30,9,225,1
20,-30,12,378,3
20,-30,15,144,1
20,-30,18,323,5
20,-30,21,50,2
20,-30,24,181,2
20,-30,27,120,4
20,-30,33,4,0
20,-20,-33,190,3
20,-20,-30,118,1
20,-20,-27,117,0
20,-20,-24,63,2
20,-20,-21,93,2
20,-20,-18,109,1
20,-20,-15,348,5
20,-20,-12,345,3
20,-20,-9,619,9
20,-20,-6,429,4
20,-20,-3,454,7
20,-20,0,501,7
20,-20,3,374,3
20,-20,6,78,1
20,-20,9,581,6
20,-20,12,221,3
20,-20,15,382,6
20,-20,18,444,5
20,-20,21,562,3
20,-20,24,74,1
20,-20,30,198,3
20,-20,33,48,0
20,-20,36,248,2
20,-10,-36,64,0
20,-10,-33,134,1
20,-10,-30,92,1
20,-10,-27,249,0
20,-10,-24,2,1
20,-10,-21,149,1
20,-10,-18,23,1
20,-10,-15,335,5
20,-10,-12,289,4
20,-10,-9,464,9
20,-10,-6,589,3
20,-10,-3,467,5
20,-10,0,492,4
20,-10,3,705,4
20,-10,6,256,3
20,-10,9,493,9
20,-10,12,253,4
20,-10,15,142,2
20,-10,18,379,4
20,-10,21,308,6
20,-10,24,199,2
20,-10,27,62,1
20,-10,30,385,4
20,-10,33,191,1
20,-10,36,274,5
20,0,-36,68,1
20,0,-33,281,5
20,0,-30,235,3
20,0,-27,124,4
20,0,-24,353,4
20,0,-21,144,1
20,0,-18,639,7
20,0,-15,725,6
20,0,-12,434,7
20,0,-9,454,2
20,0,-6,474,6
20,0,-3,1107,9
20,0,0,378,5
20,0,3,393,9
20,0,6,490,4
20,0,9,412,7
20,0,12,539,4
20,0,15,382,8
20,0,18,454,6
20,0,21,262,1
20,0,24,238,1
20,0,27,259,2
20,0,30,559,7
20,0,33,157,3
20,0,36,136,0
20,10,-36,24,3
20,10,-33,71,2
20,10,-30,331,3
20,10,-27,74,2
20,10,-24,232,3
20,10,-21,291,2
20,10,-18,270,2
20,10,-15,196,4
20,10,-12,542,4
20,10,-9,320,1
20,10,-6,601,9
20,10,-3,390,6
20,10,0,495,6
20,10,3,234,3
20,10,6,540,5
20,10,9,233,3
20,10,12,397,9
20,10,15,303,4
20,10,18,161,2
20,10,21,311,3
20,10,24,32,2
20,10,27,426,1
20,10,30,3,1
20,10,33,39,0
20,10,36,211,2
20,20,-36,126,0
20,20,-33,214,1
20,20,-30,120,1
20,20,-27,404,2
20,20,-24,315,4
20,20,-21,443,5
20,20,-18,228,0
20,20,-15,103,1
20,20,-12,43,1
20,20,-9,471,3
20,20,-6,303,4
20,20,-3,650,8
20,20,0,496,5
20,20,3,293,7
20,20,6,311,2
20,20,9,375,7
20,20,12,338,5
20,20,15,138,0
20,20,18,160,0
20,20,21,382,6
20,20,24,255,3
20,20,27,233,2
20,20,30,417,2
20,20,33,624,5
20,20,36,5,0
20,30,-36,11,0
20,30,-30,6,0
20,30,-24,91,0
20,30,-21,63,2
20,30,-18,569,4
20,30,-15,347,1
20,30,-12,338,2
20,30,-9,36,1
20,30,-6,448,3
20,30,-3,141,1
20,30,0,79,0
20,30,3,123,3
20,30,6,126,2
20,30,9,353,4
20,30,12,6,0
20,30,21,89,1
20,30,24,164,4
20,30,33,26,1
20,30,36,81,1
20,40,-30,120,0
20,40,-24,120,0
20,40,-18,128,0
20,40,-15,37,0
20,40,-12,12,0
20,40,-9,51,1
20,40,-6,73,0
20,40,-3,39,2
20,40,0,121,0
20,40,3,153,0
20,40,6,50,1
20,40,9,35,1
20,40,15,191,1
20,40,18,565,3
20,40,21,290,1
20,40,24,12,0
20,40,27,32,0
20,40,33,19,2
20,40,36,54,0
20,50,-21,363,4
20,50,-18,92,0
20,50,-15,33,1
20,50,-9,48,2
20,50,-6,71,1
20,50,3,6,0
20,50,6,169,1
20,60,-24,108,0
20,60,15,41,0
30,-60,6,55,0
30,-60,24,43,1
30,-60,27,77,0
30,-50,-9,46,0
30,-50,15,29,0
30,-50,24,110,1
30,-50,27,133,1
30,-50,30,21,1
30,-40,-15,4,1
30,-40,-12,141,2
30,-40,-9,7,0
30,-40,-6,32,0
30,-40,-3,72,1
30,-40,0,107,1
30,-40,3,79,2
30,-40,6,57,1
30,-40,9,154,1
30,-40,12,3,1
30,-40,21,110,1
30,-40,24,72,1
30,-40,33,11,1
30,-30,-30,93,0
30,-30,-27,31,1
30,-30,-24,8,1
30,-30,-18,97,2
30,-30,-15,71,1
30,-30,-9,177,1
30,-30,-6,173,4
30,-30,-3,84,1
30,-30,0,195,1
30,-30,3,35,1
30,-30,12,51,0
30,-30,15,84,0
30,-30,18,39,0
30,-30,21,52,2
30,-30,24,132,2
30,-30,30,124,2
30,-30,33,78,1
30,-30,36,56,1
30,-20,-36,110,0
30,-20,-33,5,1
30,-20,-30,73,1
30,-20,-27,50,1
30,-20,-24,104,0
30,-20,-21,126,1
30,-20,-18,137,1
30,-20,-15,285,3
30,-20,-12,163,4
30,-20,-9,124,1
30,-20,-6,324,4
30,-20,-3,248,3
30,-20,0,163,3
30,-20,3,120,0
30,-20,6,531,5
30,-20,9,159,0
30,-20,12,165,2
30,-20,15,145,0
30,-20,18,64,0
30,-20,21,45,1
30,-20,24,97,1
30,-20,27,20,0
30,-20,30,250,4
30,-10,-33,111,0
30,-10,-30,256,4
30,-10,-27,237,3
30,-10,-24,251,2
30,-10,-21,148,2
30,-10,-18,255,0
30,-10,-15,30,2
30,-10,-12,79,0
30,-10,-9,235,1
30,-10,-6,234,5
30,-10,-3,274,4
30,-10,0,418,2
30,-10,3,193,2
30,-10,6,82,2
30,-10,9,222,3
30,-10,12,246,4
30,-10,15,152,3
30,-10,18,207,4
30,-10,21,252,3
30,-10,24,14,0
30,-10,27,166,1
30,-10,30,335,3
30,0,-36,65,0
30,0,-33,187,1
30,0,-30,168,2
30,0,-27,236,3
30,0,-24,425,7
30,0,-21,52,2
30,0,-18,214,3
30,0,-15,134,2
30,0,-12,140,5
30,0,-9,205,2
30,0,-6,111,4
30,0,-3,259,3
30,0,0,579,4
30,0,3,495,6
30,0,6,142,2
30,0,9,338,5
30,0,12,342,3
30,0,15,136,3
30,0,18,200,2
30,0,21,330,5
30,0,24,332,5
30,0,27,80,1
30,0,30,286,4
30,0,33,34,1
30,0,36,123,1
30,10,-36,110,1
30,10,-33,82,0
30,10,-18,106,2
30,10,-15,26,1
30,10,-12,187,1
30,10,-9,170,3
30,10,-6,55,0
30,10,-3,289,3
30,10,0,266,1
30,10,3,210,2
30,10,6,187,3
30,10,9,366,2
30,10,12,176,3
30,10,15,68,2
30,10,18,311,4
30,10,21,127,3
30,10,24,258,0
30,10,27,85,1
30,10,30,181,1
30,10,33,305,1
30,10,36,157,0
30,20,-36,10,1
30,20,-30,125,1
30,20,-27,62,0
30,20,-24,164,1
30,20,-21,132,1
30,20,-18,125,2
30,20,-15,98,2
30,20,-9,57,0
30,20,-6,17,2
30,20,0,270,2
30,20,3,194,2
30,20,6,396,3
30,20,9,257,3
30,20,12,98,4
30,20,15,84,3
30,20,18,129,0
30,20,21,101,3
30,20,24,314,3
30,20,27,13,1
30,20,30,41,0
30,20,33,4,1
30,30,-27,52,1
30,30,-24,149,0
30,30,-21,186,4
30,30,-18,212,2
30,30,-15,127,2
30,30,-12,137,1
30,30,-9,40,0
30,30,-6,58,1
30,30,-3,185,3
30,30,3,1,0
30,30,6,157,3
30,30,12,56,0
30,30,15,196,0
30,30,24,132,0
30,30,27,136,0
30,30,30,11,0
30,30,33,129,1
30,30,36,14,0
30,40,-27,21,0
30,40,-21,9,0
30,40,-18,120,1
30,40,-15,138,3
30,40,-9,120,0
30,40,0,9,0
30,40,3,1,0
30,40,6,87,1
30,40,9,195,0
30,40,12,157,1
30,40,21,21,0
30,40,24,62,1
30,40,27,105,1
30,40,30,42,1
30,40,36,5,0
30,50,3,14,1
30,50,6,63,1
30,50,12,16,0
40,-50,-6,73,1
40,-50,-3,2,0
40,-50,12,147,2
40,-40,-18,29,1
40,-40,-9,126,2
40,-40,-6,351,1
40,-40,-3,120,0
40,-40,6,136,0
40,-30,-15,75,0
40,-30,-12,59,1
40,-30,-9,32,0
40,-30,-6,127,3
40,-30,-3,186,1
40,-30,0,2,1
40,-30,18,132,2
40,-30,24,191,1
40,-30,33,120,1
40,-30,36,53,1
40,-20,-36,97,1
40,-20,-27,20,1
40,-20,-24,245,1
40,-20,-21,65,2
40,-20,-18,92,2
40,-20,-15,303,4
40,-20,-12,70,2
40,-20,-9,210,0
40,-20,-6,408,4
40,-20,-3,247,1
40,-20,0,281,2
40,-20,3,196,4
40,-20,6,94,1
40,-20,9,131,0
40,-20,12,31,1
40,-20,15,8,1
40,-20,21,2,0
40,-20,24,93,2
40,-20,30,50,0
40,-20,33,47,1
40,-20,36,33,1
40,-10,-36,120,0
40,-10,-27,11,1
40,-10,-24,186,0
40,-10,-21,117,0
40,-10,-18,139,1
40,-10,-15,262,2
40,-10,-12,205,3
40,-10,-9,106,1
40,-10,-6,125,1
40,-10,-3,64,0
40,-10,0,160,1
40,-10,3,269,3
40,-10,6,168,1
40,-10,9,292,1
40,-10,15,237,2
40,-10,18,35,3
40,-10,21,83,1
40,-10,27,2,0
40,-10,30,30,0
40,-10,33,120,2
40,0,-36,237,1
40,0,-21,22,1
40,0,-18,326,1
40,0,-15,213,4
40,0,-12,23,2
40,0,-9,189,1
40,0,-6,284,3
40,0,-3,289,5
40,0,0,481,3
40,0,3,298,2
40,0,6,154,2
40,0,9,189,0
40,0,12,537,6
40,0,15,263,5
40,0,18,39,0
40,0,21,113,0
40,0,30,31,1
40,0,33,112,0
40,10,-36,10,0
40,10,-33,156,1
40,10,-21,2,1
40,10,-18,103,1
40,10,-15,153,1
40,10,-12,43,0
40,10,-9,346,2
40,10,-6,429,4
40,10,-3,191,1
40,10,0,179,3
40,10,3,240,4
40,10,6,170,2
40,10,9,69,2
40,10,12,71,0
40,10,15,82,1
40,10,18,161,2
40,10,21,180,1
40,10,24,61,0
40,10,33,131,0
40,10,36,45,1
40,20,-27,120,0
40,20,-24,22,0
40,20,-15,176,2
40,20,-12,45,1
40,20,-9,37,1
40,20,-3,137,1
40,20,0,130,1
40,20,3,74,0
40,20,6,209,1
40,20,12,275,2
40,20,15,61,0
40,20,21,21,1
40,20,24,60,1
40,30,-27,63,0
40,30,-24,39,0
40,30,-18,33,1
40,30,-9,121,0
40,30,9,14,1
40,30,15,35,0
40,30,24,9,1
40,30,27,249,4
40,30,30,24,1
40,40,-30,55,1
40,40,-27,58,0
40,40,-24,61,0
40,40,15,80,0
40,40,18,40,0
50,-30,-3,36,2
50,-20,-9,8,1
50,-20,-6,112,0
50,-20,-3,23,0
50,-20,0,4,0
50,-20,3,21,0
50,-20,12,5,0
50,-20,15,20,0
50,-10,-15,100,2
50,-10,0,35,1
50,-10,9,29,0
50,0,-27,70,0
50,0,-24,25,2
50,0,-15,10,1
50,0,-12,12,1
50,0,-9,182,1
50,0,-6,207,1
50,0,-3,83,3
50,0,0,94,1
50,0,3,5,0
50,0,6,120,0
50,0,9,59,0
50,0,12,32,0
50,0,15,34,2
50,0,18,5,1
50,10,-24,4,2
50,10,-15,71,1
50,10,-12,53,1
50,10,-9,127,0
50,10,-3,63,1
50,10,6,48,0
50,10,9,317,5
50,10,15,33,1
50,10,21,65,0
50,10,24,61,1
50,10,27,55,1
50,20,-9,172,1
50,20,-6,177,0
50,20,3,17,2
50,20,21,102,1
50,20,24,71,0
50,20,27,66,2
50,30,-6,81,1
50,30,-3,74,0
50,30,0,31,1
50,30,3,40,1
50,30,24,124,1
50,40,3,71,2
50,40,6,104,1
50,40,15,12,0
50,40,18,71,1
60,-20,-6,100,1
60,-10,-12,47,0
60,-10,-6,21,0
60,-10,18,18,1
60,-10,21,44,1
60,0,-3,12,0
60,10,-9,120,0
60,10,-6,12,1
60,10,-3,62,0
60,10,6,27,0
60,20,-9,10,1
60,20,-6,36,1
60,20,24,28,0
60,30,-12,43,1
60,30,-9,88,2
60,30,-6,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
