x,y,z,ctl,deaths
10,-40,9,146,1
10,-40,12,93,1
10,-40,15,190,2
10,-40,21,138,0
10,-40,24,95,2
10,-40,27,47,0
10,-30,-36,267,3
10,-30,-33,264,2
10,-30,-27,57,0
10,-30,-24,11,0
10,-30,-21,27,0
10,-30,-18,274,3
10,-30,-15,97,2
10,-30,-12,48,0
10,-30,-9,196,0
10,-30,-6,324,3
10,-30,-3,47,0
10,-30,0,456,3
10,-30,3,240,0
10,-30,6,389,7
10,-30,9,136,1
10,-30,12,242,3
10,-30,15,185,1
10,-30,21,173,1
10,-30,24,67,0
10,-30,27,18,0
10,-30,30,78,0
10,-30,33,220,3
10,-30,36,15,0
10,-20,-36,120,1
10,-20,-33,154,2
10,-20,-30,115,3
10,-20,-27,58,1
10,-20,-24,240,2
10,-20,-21,203,4
10,-20,-18,153,2
10,-20,-15,403,2
10,-20,-12,513,5
10,-20,-9,470,3
10,-20,-6,557,6
10,-20,-3,374,0
10,-20,0,883,9
10,-20,3,541,7
10,-20,6,249,0
10,-20,9,322,3
10,-20,12,293,3
10,-20,15,565,6
10,-20,18,808,6
10,-20,21,360,3
10,-20,24,269,1
10,-20,27,90,1
10,-20,30,185,2
10,-20,33,82,1
10,-20,36,349,3
10,-10,-36,129,1
10,-10,-33,133,1
10,-10,-30,154,2
10,-10,-27,257,3
10,-10,-24,236,1
10,-10,-21,344,4
10,-10,-18,269,3
10,-10,-15,598,8
10,-10,-12,782,13
10,-10,-9,204,3
10,-10,-6,238,3
10,-10,-3,670,5
10,-10,0,449,5
10,-10,3,550,5
10,-10,6,115,2
10,-10,9,338,5
10,-10,12,302,5
10,-10,15,243,3
10,-10,18,292,2
10,-10,21,416,6
10,-10,24,152,1
10,-10,27,293,1
10,-10,30,271,2
10,-10,33,209,2
10,-10,36,120,0
10,0,-36,161,0
10,0,-33,322,1
10,0,-30,259,2
10,0,-27,363,3
10,0,-24,432,3
10,0,-21,443,3
10,0,-18,672,8
10,0,-15,304,4
10,0,-12,480,5
10,0,-9,314,4
10,0,-6,585,4
10,0,-3,297,3
10,0,0,335,3
10,0,3,145,1
10,0,6,337,5
10,0,9,562,7
10,0,12,428,7
10,0,15,769,6
10,0,18,742,5
10,0,21,382,6
10,0,24,471,2
10,0,27,395,2
10,0,30,258,3
10,0,33,323,4
10,0,36,161,2
10,10,-36,91,2
10,10,-33,176,0
10,10,-30,535,7
10,10,-27,142,1
10,10,-24,104,3
10,10,-21,214,2
10,10,-18,511,5
10,10,-15,579,3
10,10,-12,362,2
10,10,-9,422,7
10,10,-6,472,3
10,10,-3,118,0
10,10,0,289,3
10,10,3,684,11
10,10,6,646,3
10,10,9,428,2
10,10,12,522,2
10,10,15,483,4
10,10,18,595,4
10,10,21,331,3
10,10,24,358,5
10,10,27,302,3
10,10,30,224,3
10,10,33,294,2
10,10,36,58,0
10,20,-36,365,2
10,20,-33,76,1
10,20,-30,82,0
10,20,-27,307,5
10,20,-24,223,2
10,20,-21,218,4
10,20,-18,256,3
10,20,-15,644,7
10,20,-12,276,5
10,20,-9,209,3
10,20,-6,469,2
10,20,-3,772,14
10,20,0,379,3
10,20,3,352,3
10,20,6,428,2
10,20,9,589,3
10,20,12,683,10
10,20,15,407,5
10,20,18,212,2
10,20,21,91,0
10,20,24,506,5
10,20,27,125,2
10,20,30,267,1
10,20,33,31,1
10,20,36,44,0
10,30,-33,16,0
10,30,-30,54,0
10,30,-27,567,2
10,30,-24,346,3
10,30,-21,176,2
10,30,-18,120,0
10,30,-15,300,3
10,30,-12,136,1
10,30,-9,133,0
10,30,-6,210,2
10,30,-3,132,2
10,30,0,279,1
10,30,3,443,5
10,30,6,41,0
10,30,9,157,1
10,30,12,260,0
10,30,15,196,2
10,30,18,248,2
10,30,21,118,1
10,30,24,98,2
10,30,27,351,4
10,30,30,137,1
10,30,33,124,1
10,40,-30,81,0
10,40,-27,5,1
10,40,-18,9,1
10,40,-15,127,2
10,40,-12,94,1
10,40,-9,237,3
10,40,-3,58,0
10,40,0,389,3
10,40,6,245,2
10,40,9,49,0
10,40,12,119,1
10,40,15,208,1
10,40,18,199,2
10,40,21,295,3
10,40,24,101,2
10,40,27,256,3
10,40,30,47,1
10,40,33,130,1
10,50,-24,46,0
10,50,-18,33,0
10,50,-15,14,0
10,50,-12,147,0
10,50,-9,2,0
10,50,-6,40,0
10,50,-3,240,0
10,50,0,69,1
10,50,3,10,0
10,50,6,27,1
10,50,9,49,0
10,60,9,321,2
10,60,12,54,1
20,-60,0,303,3
20,-60,3,30,0
20,-50,-18,119,1
20,-50,-12,61,1
20,-50,-9,6,0
20,-50,-6,218,2
20,-50,-3,81,0
20,-50,0,8,0
20,-50,3,19,0
20,-50,6,72,0
20,-50,9,1,0
20,-50,33,57,0
20,-40,-36,81,1
20,-40,-33,114,1
20,-40,-30,39,0
20,-40,-21,66,1
20,-40,-18,171,2
20,-40,-15,228,4
20,-40,-12,58,1
20,-40,-9,261,1
20,-40,-6,275,4
20,-40,-3,77,1
20,-40,0,283,1
20,-40,3,78,0
20,-40,6,370,4
20,-40,9,81,0
20,-40,12,399,4
20,-40,15,76,1
20,-40,18,67,0
20,-30,-36,72,0
20,-30,-30,132,2
20,-30,-27,320,4
20,-30,-24,302,4
20,-30,-21,251,3
20,-30,-18,156,0
20,-30,-15,397,4
20,-30,-12,351,3
20,-30,-9,426,3
20,-30,-6,449,5
20,-30,-3,341,3
20,-30,0,658,8
20,-30,3,309,2
20,-30,6,554,3
20,-30,9,204,2
20,-30,12,465,3
20,-30,15,456,3
20,-30,18,306,2
20,-30,21,396,3
20,-30,24,270,1
20,-30,27,15,1
20,-30,30,32,0
20,-20,-36,102,0
20,-20,-33,71,1
20,-20,-30,198,1
20,-20,-27,325,2
20,-20,-24,113,1
20,-20,-21,306,4
20,-20,-18,103,2
20,-20,-15,262,2
20,-20,-12,202,1
20,-20,-9,210,3
20,-20,-6,468,3
20,-20,-3,285,5
20,-20,0,642,7
20,-20,3,398,4
20,-20,6,625,4
20,-20,9,211,0
20,-20,12,559,7
20,-20,15,349,1
20,-20,18,358,4
20,-20,21,241,1
20,-20,24,116,1
20,-20,27,206,1
20,-20,30,209,2
20,-20,33,196,3
20,-20,36,257,0
20,-10,-36,82,2
20,-10,-33,47,0
20,-10,-30,162,3
20,-10,-27,91,2
20,-10,-24,411,3
20,-10,-21,243,4
20,-10,-18,419,4
20,-10,-15,381,2
20,-10,-12,384,2
20,-10,-9,452,5
20,-10,-6,770,11
20,-10,-3,465,5
20,-10,0,605,7
20,-10,3,774,10
20,-10,6,532,4
20,-10,9,299,0
20,-10,12,293,5
20,-10,15,375,4
20,-10,18,912,7
20,-10,21,230,5
20,-10,24,441,3
20,-10,27,190,3
20,-10,33,35,0
20,-10,36,111,1
20,0,-36,70,1
20,0,-33,222,3
20,0,-30,342,2
20,0,-27,564,5
20,0,-24,49,0
20,0,-21,368,4
20,0,-18,735,8
20,0,-15,604,8
20,0,-12,380,2
20,0,-9,243,4
20,0,-6,691,6
20,0,-3,360,3
20,0,0,677,1
20,0,3,493,4
20,0,6,848,8
20,0,9,436,5
20,0,12,724,4
20,0,15,585,3
20,0,18,689,5
20,0,21,426,1
20,0,24,178,2
20,0,27,386,6
20,0,30,240,3
20,0,33,76,1
20,0,36,331,2
20,10,-36,147,2
20,10,-33,89,1
20,10,-30,107,3
20,10,-27,309,2
20,10,-24,328,6
20,10,-21,336,1
20,10,-18,122,3
20,10,-15,462,5
20,10,-12,676,6
20,10,-9,522,3
20,10,-6,205,4
20,10,-3,680,4
20,10,0,632,3
20,10,3,425,1
20,10,6,325,4
20,10,9,284,2
20,10,12,535,7
20,10,15,574,4
20,10,18,579,3
20,10,21,288,4
20,10,24,462,2
20,10,27,353,1
20,10,30,127,2
20,10,33,16,0
20,10,36,223,1
20,20,-36,118,0
20,20,-30,239,2
20,20,-27,120,2
20,20,-24,193,3
20,20,-21,589,9
20,20,-18,455,7
20,20,-15,361,3
20,20,-12,557,2
20,20,-9,557,8
20,20,-6,150,2
20,20,-3,675,8
20,20,0,714,3
20,20,3,1236,11
20,20,6,333,5
20,20,9,271,3
20,20,12,106,1
20,20,15,149,0
20,20,18,297,3
20,20,21,220,1
20,20,24,507,4
20,20,27,237,1
20,20,30,115,1
20,20,33,103,1
20,20,36,78,1
20,30,-30,2,0
20,30,-27,253,1
20,30,-24,22,0
20,30,-21,44,0
20,30,-15,360,4
20,30,-12,77,1
20,30,-9,164,3
20,30,-6,177,1
20,30,-3,122,2
20,30,0,309,5
20,30,3,229,3
20,30,6,118,2
20,30,9,298,5
20,30,12,411,2
20,30,15,127,1
20,30,18,4,0
20,30,21,52,0
20,30,24,192,2
20,30,27,125,2
20,30,30,294,2
20,30,33,148,1
20,30,36,142,3
20,40,-27,36,0
20,40,-24,85,1
20,40,-21,309,2
20,40,-18,194,1
20,40,-15,317,3
20,40,-12,214,3
20,40,-9,158,3
20,40,-6,234,2
20,40,-3,317,2
20,40,0,91,1
20,40,3,4,0
20,40,6,174,2
20,40,9,370,5
20,40,12,428,5
20,40,15,190,2
20,40,21,401,3
20,40,24,434,2
20,40,27,196,2
20,40,36,85,0
20,50,-24,25,0
20,50,-15,78,0
20,50,-12,215,3
20,50,-9,228,2
20,50,-3,22,1
20,50,0,142,2
20,50,36,58,0
20,60,6,130,0
20,60,9,31,1
20,70,0,19,0
20,80,3,5,0
20,80,6,42,1
30,-60,0,10,0
30,-60,6,132,2
30,-40,-27,42,1
30,-40,-24,26,0
30,-40,-18,32,1
30,-40,-15,298,1
30,-40,-12,32,0
30,-40,-9,57,1
30,-40,-3,58,0
30,-40,0,198,4
30,-40,3,345,4
30,-40,6,39,1
30,-40,9,211,2
30,-40,12,11,0
30,-40,18,15,0
30,-40,21,120,2
30,-30,-21,77,1
30,-30,-18,92,1
30,-30,-15,121,0
30,-30,-12,129,0
30,-30,-9,349,2
30,-30,-6,417,2
30,-30,-3,212,3
30,-30,0,229,2
30,-30,3,33,0
30,-30,6,449,2
30,-30,9,153,0
30,-30,12,185,3
30,-30,15,147,1
30,-30,18,18,1
30,-30,21,15,0
30,-30,27,120,2
30,-30,30,53,0
30,-30,33,167,2
30,-20,-30,15,1
30,-20,-27,167,3
30,-20,-24,184,1
30,-20,-21,98,1
30,-20,-18,109,0
30,-20,-15,169,4
30,-20,-12,561,3
30,-20,-9,43,0
30,-20,-6,252,2
30,-20,-3,251,3
30,-20,0,102,2
30,-20,3,287,3
30,-20,6,419,2
30,-20,9,170,3
30,-20,12,214,3
30,-20,15,177,2
30,-20,21,164,0
30,-20,24,230,0
30,-20,27,183,0
30,-20,30,66,0
30,-20,33,14,0
30,-10,-36,256,2
30,-10,-33,22,0
30,-10,-30,52,1
30,-10,-27,13,0
30,-10,-24,57,1
30,-10,-21,53,1
30,-10,-18,9,0
30,-10,-15,13,1
30,-10,-12,164,2
30,-10,-9,170,3
30,-10,-6,194,1
30,-10,-3,731,9
30,-10,0,331,1
30,-10,3,320,6
30,-10,6,255,1
30,-10,9,584,5
30,-10,12,321,6
30,-10,15,362,3
30,-10,18,161,0
30,-10,21,403,6
30,-10,24,147,1
30,-10,27,163,1
30,-10,30,175,1
30,-10,33,29,1
30,-10,36,252,4
30,0,-36,245,1
30,0,-33,162,1
30,0,-30,291,5
30,0,-27,251,3
30,0,-24,289,3
30,0,-21,403,2
30,0,-18,167,1
30,0,-15,449,2
30,0,-12,55,0
30,0,-9,390,3
30,0,-6,134,5
30,0,-3,569,2
30,0,0,353,1
30,0,3,135,1
30,0,6,164,0
30,0,9,552,3
30,0,12,181,1
30,0,15,359,4
30,0,18,159,2
30,0,21,151,3
30,0,24,97,0
30,0,27,162,0
30,0,30,187,1
30,0,33,43,1
30,0,36,92,1
30,10,-36,68,0
30,10,-33,5,0
30,10,-30,28,1
30,10,-27,108,1
30,10,-24,173,2
30,10,-21,78,1
30,10,-18,156,0
30,10,-15,268,3
30,10,-12,56,0
30,10,-9,339,4
30,10,-6,381,1
30,10,-3,283,3
30,10,0,423,3
30,10,3,193,1
30,10,6,45,0
30,10,9,260,3
30,10,12,256,1
30,10,15,182,1
30,10,18,30,0
30,10,21,13,0
30,10,24,323,3
30,10,27,199,1
30,10,30,182,3
30,10,33,284,4
30,10,36,15,0
30,20,-33,71,0
30,20,-30,31,1
30,20,-27,31,0
30,20,-24,152,2
30,20,-21,107,3
30,20,-18,84,2
30,20,-15,247,5
30,20,-12,227,1
30,20,-9,60,1
30,20,-6,315,1
30,20,-3,313,3
30,20,0,389,3
30,20,3,257,4
30,20,6,93,0
30,20,9,233,2
30,20,12,271,2
30,20,15,134,1
30,20,18,379,2
30,20,21,8,0
30,20,27,116,1
30,20,30,210,4
30,20,33,119,1
30,20,36,169,1
30,30,-27,34,0
30,30,-24,44,1
30,30,-21,74,0
30,30,-15,220,1
30,30,-12,131,1
30,30,-9,10,1
30,30,-3,158,3
30,30,0,242,1
30,30,3,201,1
30,30,6,59,0
30,30,12,28,1
30,30,15,199,4
30,30,18,228,2
30,30,24,78,1
30,30,27,119,1
30,30,30,80,1
30,30,33,8,0
30,30,36,93,2
30,40,-24,153,2
30,40,-21,132,1
30,40,-18,171,1
30,40,-15,121,1
30,40,-12,131,0
30,40,-6,198,1
30,40,-3,234,2
30,40,0,134,1
30,40,3,127,2
30,40,6,228,2
30,40,9,61,0
30,40,12,146,0
30,40,15,143,1
30,40,18,214,3
30,40,21,48,1
30,40,27,9,0
30,40,33,21,0
30,50,-21,110,1
30,50,-18,51,0
30,50,-3,182,1
30,50,18,47,1
30,50,21,8,0
30,70,-6,39,0
40,-40,-36,15,1
40,-40,0,100,1
40,-40,3,230,3
40,-30,-18,34,0
40,-30,-15,232,2
40,-30,-12,39,1
40,-30,-9,71,1
40,-30,-3,117,1
40,-30,0,95,0
40,-30,6,2,0
40,-30,9,243,5
40,-30,12,369,5
40,-30,15,138,2
40,-30,18,148,0
40,-30,21,19,1
40,-30,24,20,1
40,-20,-27,148,0
40,-20,-24,121,1
40,-20,-21,172,1
40,-20,-18,79,0
40,-20,-15,202,1
40,-20,-12,82,1
40,-20,-9,395,3
40,-20,-6,215,2
40,-20,-3,70,0
40,-20,0,292,3
40,-20,3,337,3
40,-20,6,246,0
40,-20,9,271,4
40,-20,12,436,7
40,-20,15,78,2
40,-20,18,189,1
40,-20,21,160,1
40,-20,24,31,0
40,-10,-24,12,0
40,-10,-21,30,1
40,-10,-18,228,3
40,-10,-12,159,3
40,-10,-9,233,4
40,-10,-6,202,1
40,-10,-3,213,3
40,-10,0,363,2
40,-10,3,186,1
40,-10,6,133,2
40,-10,9,147,2
40,-10,12,219,0
40,-10,15,525,4
40,-10,18,78,1
40,-10,21,138,1
40,-10,24,128,1
40,0,-36,63,2
40,0,-27,60,0
40,0,-24,153,1
40,0,-21,110,2
40,0,-18,289,1
40,0,-15,85,1
40,0,-12,269,0
40,0,-9,104,1
40,0,-6,73,1
40,0,-3,186,2
40,0,0,332,2
40,0,3,279,0
40,0,6,319,2
40,0,9,242,1
40,0,12,244,2
40,0,15,147,2
40,0,18,251,3
40,0,21,217,3
40,0,24,229,2
40,0,27,18,0
40,0,30,134,1
40,0,33,338,3
40,0,36,6,0
40,10,-36,45,0
40,10,-33,41,1
40,10,-30,142,1
40,10,-27,121,0
40,10,-24,90,2
40,10,-21,72,1
40,10,-18,153,3
40,10,-15,17,0
40,10,-9,318,5
40,10,-3,90,1
40,10,0,81,1
40,10,3,3,0
40,10,6,122,0
40,10,9,110,1
40,10,12,55,1
40,10,15,197,3
40,10,18,120,0
40,10,21,120,1
40,10,24,232,2
40,10,27,161,1
40,10,30,91,1
40,10,33,27,0
40,20,-33,5,0
40,20,-30,45,1
40,20,-27,17,0
40,20,-24,415,3
40,20,-21,14,0
40,20,-15,122,0
40,20,-12,312,1
40,20,-9,75,1
40,20,-6,130,1
40,20,-3,61,1
40,20,0,347,3
40,20,3,177,2
40,20,6,100,0
40,20,9,103,0
40,20,12,334,1
40,20,15,172,2
40,20,18,137,1
40,20,21,516,3
40,20,24,4,0
40,20,27,19,0
40,20,36,37,0
40,30,-21,191,1
40,30,-18,141,1
40,30,-15,79,0
40,30,-12,78,0
40,30,-9,86,0
40,30,-6,62,1
40,30,3,137,1
40,30,6,271,3
40,30,9,70,2
40,30,12,103,0
40,30,18,18,0
40,30,21,45,1
40,40,-21,36,1
40,40,-18,35,0
40,40,-15,82,1
40,40,-6,54,0
40,40,-3,17,0
40,40,0,137,1
40,40,3,134,3
40,40,6,201,1
40,40,9,84,0
40,40,18,59,1
40,40,21,117,2
40,40,27,7,0
40,40,30,71,1
40,40,33,147,1
40,50,-21,62,1
40,50,-3,194,2
40,50,15,96,0
40,50,18,149,1
40,50,30,119,1
40,50,33,22,0
40,60,-24,26,0
40,60,-21,21,0
50,-40,-9,32,0
50,-30,-15,49,1
50,-30,-12,128,2
50,-30,-9,171,2
50,-20,-33,94,0
50,-20,-6,65,0
50,-20,0,144,0
50,-20,3,49,0
50,-20,6,68,0
50,-20,15,52,1
50,-20,27,68,1
50,-10,-15,20,1
50,-10,-12,129,2
50,-10,-9,43,1
50,-10,-6,120,1
50,-10,0,144,0
50,-10,3,113,1
50,-10,9,77,0
50,-10,12,71,1
50,-10,15,56,0
50,-10,18,116,1
50,0,-24,38,0
50,0,-21,168,1
50,0,-15,257,2
50,0,-12,182,0
50,0,-9,171,3
50,0,-6,179,0
50,0,-3,31,0
50,0,0,270,3
50,0,3,468,2
50,0,6,403,4
50,0,18,170,0
50,10,-36,13,0
50,10,-12,50,2
50,10,-6,70,1
50,10,-3,28,1
50,10,0,320,5
50,10,3,202,1
50,10,6,66,0
50,10,12,13,1
50,10,15,109,1
50,10,36,177,2
50,20,-15,56,0
50,20,-6,55,0
50,20,0,112,1
50,20,6,186,2
50,20,9,204,4
50,20,12,10,0
50,20,24,52,0
50,20,27,18,0
50,20,30,87,1
50,30,-18,45,0
50,30,-15,1,0
50,30,-12,195,2
50,30,12,91,0
50,40,-21,67,1
50,40,-18,38,1
50,40,3,120,0
50,40,6,7,0
50,40,9,21,1
60,-40,-6,78,0
60,-20,-6,75,0
60,-20,0,200,0
60,-20,3,76,1
60,-10,0,93,0
60,-10,3,135,2
60,-10,6,2,0
60,0,-21,9,0
60,0,-18,22,0
60,0,-6,21,0
60,0,0,108,2
60,0,3,29,0
60,10,-3,48,0
60,10,0,22,0
60,10,3,91,3
60,10,6,23,0
60,10,33,23,0
60,10,36,36,0
60,20,27,205,2
60,20,30,220,2
70,-20,-3,54,0
70,-20,0,65,1
70,-20,3,15,0
70,-20,9,7,1
70,-10,9,44,0
90,0,6,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
