x,y,z,ctl,deaths
10,-50,-15,55,2
10,-50,-12,61,1
10,-50,-9,178,2
10,-50,-3,30,1
10,-50,0,267,4
10,-50,3,223,2
10,-50,6,182,2
10,-50,9,13,0
10,-50,12,83,0
10,-50,15,8,1
10,-50,24,196,2
10,-50,27,35,0
10,-40,-36,70,0
10,-40,-33,1,0
10,-40,-27,20,1
10,-40,-24,179,1
10,-40,-21,103,3
10,-40,-18,122,2
10,-40,-15,29,1
10,-40,-12,390,2
10,-40,-9,395,4
10,-40,-6,200,5
10,-40,-3,136,3
10,-40,0,261,1
10,-40,3,107,0
10,-40,6,27,1
10,-40,9,77,2
10,-40,12,45,0
10,-40,15,208,1
10,-40,18,207,3
10,-40,21,21,1
10,-40,24,161,3
10,-40,27,4,0
10,-40,30,48,2
10,-40,33,129,1
10,-30,-36,22,0
10,-30,-33,277,0
10,-30,-30,201,3
10,-30,-27,88,1
10,-30,-24,196,1
10,-30,-21,48,0
10,-30,-18,25,0
10,-30,-15,279,2
10,-30,-12,450,6
10,-30,-9,458,3
10,-30,-6,298,2
10,-30,-3,269,2
10,-30,0,6,1
10,-30,3,63,0
10,-30,6,17,0
10,-30,9,139,4
10,-30,12,251,1
10,-30,15,160,2
10,-30,18,204,1
10,-30,21,343,2
10,-30,24,112,2
10,-30,27,31,0
10,-30,30,312,3
10,-30,33,317,2
10,-30,36,33,1
10,-20,-36,30,0
10,-20,-33,142,2
10,-20,-30,480,9
10,-20,-27,161,1
10,-20,-24,10,1
10,-20,-21,131,1
10,-20,-18,330,2
10,-20,-15,341,6
10,-20,-12,586,7
10,-20,-9,735,10
10,-20,-6,798,8
10,-20,-3,372,5
10,-20,0,274,2
10,-20,3,490,4
10,-20,6,343,2
10,-20,9,508,4
10,-20,12,340,4
10,-20,15,239,2
10,-20,18,108,0
10,-20,21,189,2
10,-20,24,63,0
10,-20,27,477,7
10,-20,30,140,1
10,-20,33,81,2
10,-20,36,165,0
10,-10,-36,132,3
10,-10,-33,139,1
10,-10,-30,188,4
10,-10,-27,56,1
10,-10,-24,249,3
10,-10,-21,222,0
10,-10,-18,327,5
10,-10,-15,456,6
10,-10,-12,657,10
10,-10,-9,484,6
10,-10,-6,534,6
10,-10,-3,194,6
10,-10,0,404,6
10,-10,3,240,5
10,-10,6,332,6
10,-10,9,604,5
10,-10,12,324,3
10,-10,15,452,3
10,-10,18,460,2
10,-10,21,264,3
10,-10,24,242,3
10,-10,27,116,2
10,-10,30,212,1
10,-10,33,48,2
10,-10,36,242,2
10,0,-36,116,4
10,0,-33,64,0
10,0,-30,148,2
10,0,-27,328,1
10,0,-24,402,5
10,0,-21,514,5
10,0,-18,581,7
10,0,-15,656,9
10,0,-12,408,5
10,0,-9,361,5
10,0,-6,374,9
10,0,-3,353,3
10,0,0,435,3
10,0,3,326,5
10,0,6,407,4
10,0,9,394,6
10,0,12,410,6
10,0,15,469,6
10,0,18,641,11
10,0,21,579,5
10,0,24,290,3
10,0,27,903,11
10,0,30,618,5
10,0,33,84,3
10,0,36,84,1
10,10,-36,121,2
10,10,-33,449,2
10,10,-30,253,1
10,10,-27,163,2
10,10,-24,145,5
10,10,-21,255,1
10,10,-18,262,3
10,10,-15,353,5
10,10,-12,541,4
10,10,-9,600,3
10,10,-6,482,6
10,10,-3,402,9
10,10,0,338,5
10,10,3,741,12
10,10,6,497,4
10,10,9,274,2
10,10,12,263,2
10,10,15,341,2
10,10,18,284,3
10,10,21,598,7
10,10,24,447,5
10,10,27,73,1
10,10,30,126,2
10,10,33,228,0
10,10,36,252,3
10,20,-36,209,4
10,20,-33,265,2
10,20,-30,187,2
10,20,-27,54,1
10,20,-24,5,1
10,20,-21,158,2
10,20,-18,317,4
10,20,-15,462,6
10,20,-12,295,4
10,20,-9,383,7
10,20,-6,363,3
10,20,-3,498,4
10,20,0,701,6
10,20,3,693,12
10,20,6,490,2
10,20,9,66,1
10,20,12,392,6
10,20,15,686,9
10,20,18,275,2
10,20,21,815,12
10,20,24,191,2
10,20,27,120,1
10,20,30,21,1
10,20,36,282,4
10,30,-36,270,1
10,30,-33,36,0
10,30,-30,19,1
10,30,-27,1,1
10,30,-24,85,2
10,30,-18,170,1
10,30,-15,224,1
10,30,-12,337,5
10,30,-9,34,0
10,30,-6,190,3
10,30,-3,439,6
10,30,0,391,6
10,30,3,528,6
10,30,6,228,2
10,30,9,48,1
10,30,12,254,4
10,30,15,335,4
10,30,18,96,2
10,30,21,170,2
10,30,24,62,1
10,30,27,237,3
10,30,30,17,0
10,30,33,127,0
10,30,36,114,1
10,40,-36,177,1
10,40,-27,108,0
10,40,-24,38,1
10,40,-21,120,0
10,40,-18,424,2
10,40,-12,111,1
10,40,-9,74,1
10,40,-6,322,3
10,40,-3,307,2
10,40,0,301,3
10,40,3,407,1
10,40,6,182,1
10,40,9,4,0
10,40,12,18,1
10,40,15,192,2
10,40,18,71,2
10,40,30,103,2
10,40,33,64,0
10,50,-12,119,1
10,50,-9,29,0
10,50,-6,32,1
10,50,-3,59,1
10,50,0,166,1
10,50,3,12,1
10,50,6,76,2
10,50,9,62,1
10,50,12,38,0
10,50,15,206,3
10,50,18,101,2
10,50,27,31,1
10,50,30,44,1
10,60,9,104,0
20,-60,9,19,1
20,-60,12,39,1
20,-50,-18,98,0
20,-50,-3,3,0
20,-50,0,38,0
20,-50,3,120,0
20,-50,24,58,0
20,-40,-27,4,0
20,-40,-18,107,0
20,-40,-15,3,0
20,-40,-12,101,2
20,-40,-9,234,0
20,-40,-6,353,1
20,-40,-3,105,2
20,-40,0,172,0
20,-40,3,192,4
20,-40,6,93,0
20,-40,9,82,2
20,-40,12,51,0
20,-40,15,70,2
20,-40,18,73,2
20,-40,21,45,0
20,-40,24,102,0
20,-40,27,112,2
20,-40,30,109,0
20,-40,33,120,0
20,-30,-33,77,0
20,-30,-30,111,1
20,-30,-27,15,0
20,-30,-24,156,2
20,-30,-21,256,3
20,-30,-18,193,4
20,-30,-15,139,2
20,-30,-12,489,5
20,-30,-9,264,1
20,-30,-6,508,1
20,-30,-3,289,6
20,-30,0,523,6
20,-30,3,85,1
20,-30,6,200,3
20,-30,9,143,2
20,-30,12,290,0
20,-30,15,93,1
20,-30,18,221,1
20,-30,21,82,1
20,-30,24,11,1
20,-30,27,496,2
20,-30,30,205,2
20,-30,36,8,1
20,-20,-33,305,5
20,-20,-30,58,2
20,-20,-27,173,4
20,-20,-24,164,1
20,-20,-21,90,1
20,-20,-18,200,4
20,-20,-15,414,4
20,-20,-12,258,0
20,-20,-9,684,9
20,-20,-6,492,6
20,-20,-3,776,10
20,-20,0,753,9
20,-20,3,307,4
20,-20,6,335,3
20,-20,9,479,4
20,-20,12,338,3
20,-20,15,395,0
20,-20,18,182,1
20,-20,21,111,2
20,-20,24,322,3
20,-20,27,196,3
20,-20,33,246,2
20,-20,36,143,2
20,-10,-33,266,2
20,-10,-30,225,3
20,-10,-27,286,2
20,-10,-24,65,0
20,-10,-21,283,1
20,-10,-18,235,5
20,-10,-15,292,5
20,-10,-12,283,2
20,-10,-9,275,4
20,-10,-6,133,1
20,-10,-3,569,7
20,-10,0,397,12
20,-10,3,557,8
20,-10,6,252,4
20,-10,9,357,4
20,-10,12,271,5
20,-10,15,296,4
20,-10,18,363,5
20,-10,21,93,2
20,-10,24,474,0
20,-10,27,524,2
20,-10,30,414,4
20,-10,33,256,7
20,-10,36,100,3
20,0,-36,104,1
20,0,-33,406,3
20,0,-30,226,4
20,0,-27,365,4
20,0,-24,528,10
20,0,-21,207,4
20,0,-18,757,9
20,0,-15,292,3
20,0,-12,358,5
20,0,-9,995,13
20,0,-6,341,4
20,0,-3,307,4
20,0,0,427,4
20,0,3,509,9
20,0,6,660,5
20,0,9,409,3
20,0,12,290,5
20,0,15,944,10
20,0,18,522,5
20,0,21,451,4
20,0,24,440,5
20,0,27,217,2
20,0,30,230,1
20,0,33,246,1
20,0,36,120,2
20,10,-36,61,1
20,10,-33,321,6
20,10,-30,321,4
20,10,-27,234,4
20,10,-24,230,3
20,10,-21,224,1
20,10,-18,548,8
20,10,-15,255,8
20,10,-12,758,8
20,10,-9,570,7
20,10,-6,425,7
20,10,-3,594,3
20,10,0,377,3
20,10,3,435,6
20,10,6,471,3
20,10,9,243,4
20,10,12,411,4
20,10,15,373,2
20,10,18,876,5
20,10,21,56,1
20,10,24,176,2
20,10,27,176,0
20,10,30,332,2
20,10,33,223,2
20,10,36,143,2
20,20,-33,264,2
20,20,-30,44,1
20,20,-27,118,0
20,20,-24,238,1
20,20,-21,287,2
20,20,-18,137,2
20,20,-15,557,7
20,20,-12,308,4
20,20,-9,329,4
20,20,-6,266,1
20,20,-3,449,4
20,20,0,375,7
20,20,3,154,5
20,20,6,726,8
20,20,9,505,5
20,20,12,480,4
20,20,15,529,5
20,20,18,255,3
20,20,21,300,5
20,20,24,367,4
20,20,27,142,2
20,20,30,325,2
20,20,33,243,3
20,20,36,11,0
20,30,-36,137,1
20,30,-30,116,2
20,30,-27,41,1
20,30,-24,240,0
20,30,-21,8,0
20,30,-18,150,0
20,30,-15,164,3
20,30,-12,61,2
20,30,-9,253,0
20,30,-6,147,3
20,30,-3,323,1
20,30,0,311,2
20,30,3,249,3
20,30,6,40,1
20,30,9,261,3
20,30,12,513,4
20,30,15,120,0
20,30,18,193,2
20,30,21,327,2
20,30,24,335,4
20,30,27,71,1
20,30,30,10,0
20,30,36,103,1
20,40,-36,30,1
20,40,-30,209,4
20,40,-27,51,1
20,40,-24,23,0
20,40,-21,10,1
20,40,-18,10,0
20,40,-15,88,0
20,40,-12,119,0
20,40,-9,155,0
20,40,-3,225,2
20,40,0,130,0
20,40,3,348,2
20,40,6,146,2
20,40,9,161,3
20,40,15,80,1
20,40,18,118,0
20,40,21,32,1
20,40,24,299,1
20,40,27,50,1
20,40,36,1,0
20,50,-30,15,0
20,50,-27,20,0
20,50,-21,91,2
20,50,-18,144,1
20,50,-15,10,1
20,50,-9,1,0
20,50,0,165,1
20,50,3,187,1
20,50,6,52,2
20,50,9,167,0
20,60,-18,13,1
20,60,-12,11,1
20,60,3,14,0
20,60,12,1,1
20,60,15,131,0
30,-60,-6,26,1
30,-60,15,57,0
30,-60,18,98,2
30,-50,-12,11,0
30,-50,-6,117,0
30,-50,-3,119,0
30,-50,0,17,0
30,-50,3,32,0
30,-50,12,2,1
30,-50,15,57,1
30,-40,-27,43,1
30,-40,-24,19,1
30,-40,-21,129,2
30,-40,-15,159,4
30,-40,-12,301,5
30,-40,-9,99,1
30,-40,-3,197,1
30,-40,0,105,2
30,-40,3,28,1
30,-40,12,67,1
30,-40,18,189,1
30,-40,24,43,0
30,-30,-30,90,1
30,-30,-21,109,3
30,-30,-15,118,0
30,-30,-12,70,1
30,-30,-9,6,0
30,-30,-6,51,1
30,-30,-3,209,2
30,-30,0,291,2
30,-30,3,145,0
30,-30,6,151,1
30,-30,9,47,0
30,-30,12,44,1
30,-30,15,81,1
30,-30,18,88,4
30,-30,21,98,1
30,-30,24,27,1
30,-30,27,104,1
30,-30,36,21,0
30,-20,-36,70,1
30,-20,-30,71,1
30,-20,-27,26,1
30,-20,-24,455,2
30,-20,-21,79,2
30,-20,-18,196,3
30,-20,-15,177,4
30,-20,-12,196,2
30,-20,-9,23,0
30,-20,-6,210,4
30,-20,-3,251,8
30,-20,0,331,3
30,-20,3,35,2
30,-20,6,106,2
30,-20,9,18,0
30,-20,12,215,5
30,-20,15,131,5
30,-20,18,177,1
30,-20,21,371,3
30,-20,24,147,4
30,-20,27,76,4
30,-20,33,21,0
30,-20,36,17,0
30,-10,-36,179,0
30,-10,-33,99,1
30,-10,-30,152,2
30,-10,-27,157,1
30,-10,-24,50,1
30,-10,-21,367,0
30,-10,-18,406,0
30,-10,-15,293,2
30,-10,-12,293,2
30,-10,-9,270,0
30,-10,-6,284,4
30,-10,-3,233,3
30,-10,0,318,1
30,-10,3,162,3
30,-10,6,251,0
30,-10,9,586,3
30,-10,12,90,2
30,-10,15,39,2
30,-10,18,160,2
30,-10,21,9,0
30,-10,24,66,2
30,-10,27,276,4
30,-10,30,120,0
30,-10,33,63,0
30,-10,36,218,1
30,0,-36,93,2
30,0,-33,186,1
30,0,-30,63,2
30,0,-27,153,3
30,0,-24,313,3
30,0,-21,114,1
30,0,-18,212,5
30,0,-15,326,2
30,0,-12,430,7
30,0,-9,516,6
30,0,-6,439,5
30,0,-3,352,4
30,0,0,168,0
30,0,3,708,6
30,0,6,344,3
30,0,9,189,4
30,0,12,330,4
30,0,15,402,4
30,0,18,190,0
30,0,21,27,0
30,0,24,44,0
30,0,27,242,4
30,0,30,78,0
30,0,33,154,0
30,0,36,135,0
30,10,-33,174,0
30,10,-30,41,1
30,10,-27,35,1
30,10,-24,67,0
30,10,-21,32,0
30,10,-18,355,4
30,10,-15,163,3
30,10,-12,353,2
30,10,-9,210,2
30,10,-6,478,5
30,10,-3,369,4
30,10,0,391,6
30,10,3,431,8
30,10,6,155,2
30,10,9,279,2
30,10,12,312,3
30,10,15,302,7
30,10,18,173,2
30,10,21,135,2
30,10,24,91,1
30,10,30,71,3
30,10,33,5,0
30,20,-33,340,1
30,20,-30,353,4
30,20,-27,331,5
30,20,-24,40,0
30,20,-21,63,1
30,20,-18,317,4
30,20,-15,548,1
30,20,-12,162,2
30,20,-9,277,4
30,20,-6,129,0
30,20,-3,187,1
30,20,0,192,5
30,20,3,193,3
30,20,6,85,3
30,20,9,124,3
30,20,12,121,2
30,20,15,86,2
30,20,18,27,0
30,20,21,203,3
30,20,24,128,3
30,20,27,53,1
30,20,30,62,1
30,20,33,136,2
30,20,36,83,1
30,30,-30,95,2
30,30,-27,20,2
30,30,-24,310,3
30,30,-18,225,1
30,30,-15,32,0
30,30,-12,52,0
30,30,-9,86,1
30,30,-6,20,1
30,30,-3,139,1
30,30,0,29,0
30,30,3,120,0
30,30,6,87,2
30,30,9,200,1
30,30,12,145,1
30,30,15,24,1
30,30,18,107,0
30,30,21,120,0
30,30,24,21,0
30,30,33,26,1
30,40,-33,135,0
30,40,-18,119,2
30,40,-15,1,0
30,40,-12,30,2
30,40,-9,74,0
30,40,-3,52,1
30,40,0,197,5
30,40,3,125,0
30,40,6,54,1
30,40,9,33,1
30,40,12,68,1
30,50,-27,6,0
30,50,-24,148,1
30,50,-21,76,2
30,50,0,75,3
30,50,6,2,1
30,50,12,16,0
30,60,-21,103,3
30,60,-18,108,2
40,-50,3,48,0
40,-40,-21,80,1
40,-40,-18,71,0
40,-40,-15,105,0
40,-40,-12,78,1
40,-40,0,139,2
40,-30,-21,314,2
40,-30,-18,4,0
40,-30,-12,128,2
40,-30,-9,97,0
40,-30,-6,88,0
40,-30,-3,204,3
40,-30,0,289,1
40,-30,3,7,0
40,-30,6,116,3
40,-30,9,29,0
40,-30,12,120,0
40,-30,21,44,1
40,-20,-30,80,0
40,-20,-27,40,0
40,-20,-18,70,0
40,-20,-15,291,1
40,-20,-12,232,2
40,-20,-6,175,2
40,-20,-3,163,1
40,-20,0,233,2
40,-20,3,118,1
40,-20,6,100,2
40,-20,9,2,1
40,-20,12,31,0
40,-20,18,162,0
40,-20,21,291,5
40,-20,27,55,0
40,-20,30,121,1
40,-20,33,12,1
40,-20,36,76,1
40,-10,-30,12,0
40,-10,-27,120,0
40,-10,-21,156,2
40,-10,-15,172,1
40,-10,-12,330,6
40,-10,-9,528,4
40,-10,-6,1000,11
40,-10,-3,158,1
40,-10,0,378,4
40,-10,3,340,3
40,-10,6,31,0
40,-10,9,189,3
40,-10,12,43,0
40,-10,15,23,0
40,-10,18,37,1
40,-10,21,503,2
40,-10,24,169,2
40,-10,30,8,0
40,-10,33,18,1
40,0,-33,5,0
40,0,-27,157,1
40,0,-24,285,3
40,0,-21,303,2
40,0,-18,72,3
40,0,-15,72,1
40,0,-12,57,0
40,0,-9,152,3
40,0,-6,93,1
40,0,-3,274,3
40,0,0,82,2
40,0,3,166,4
40,0,6,233,2
40,0,9,188,4
40,0,12,461,0
40,0,15,332,4
40,0,18,105,0
40,0,21,311,2
40,0,24,281,1
40,0,27,79,0
40,0,33,90,0
40,0,36,10,0
40,10,-33,50,0
40,10,-30,69,0
40,10,-27,74,1
40,10,-24,278,4
40,10,-21,191,4
40,10,-18,164,0
40,10,-15,140,2
40,10,-12,63,2
40,10,-9,167,0
40,10,-6,2,1
40,10,-3,164,3
40,10,0,329,2
40,10,3,276,4
40,10,6,389,2
40,10,9,34,1
40,10,12,76,2
40,10,15,537,9
40,10,18,138,0
40,10,21,102,0
40,10,30,117,0
40,20,-33,376,1
40,20,-30,18,0
40,20,-27,18,0
40,20,-24,78,0
40,20,-21,43,0
40,20,-18,30,2
40,20,-15,157,6
40,20,-12,56,1
40,20,-9,35,1
40,20,-6,5,1
40,20,-3,120,0
40,20,0,449,6
40,20,3,80,3
40,20,6,266,1
40,20,9,179,0
40,20,12,34,1
40,20,15,106,1
40,20,18,2,1
40,20,21,42,1
40,20,24,116,1
40,20,27,231,3
40,20,30,280,2
40,30,-30,120,0
40,30,-24,162,5
40,30,-21,171,2
40,30,-18,140,0
40,30,-15,159,1
40,30,-12,196,2
40,30,-9,71,1
40,30,-6,175,2
40,30,-3,14,2
40,30,0,154,1
40,30,3,161,1
40,30,6,154,2
40,30,9,11,1
40,30,12,222,0
40,30,15,22,0
40,30,18,248,5
40,30,21,277,1
40,30,24,32,0
40,40,-6,367,1
40,40,-3,228,3
40,40,6,204,1
40,50,-21,11,0
40,50,-18,96,3
50,-40,12,2,1
50,-30,-21,8,0
50,-30,-18,229,1
50,-30,-15,69,0
50,-30,21,42,1
50,-20,-24,8,0
50,-20,-18,161,1
50,-20,-15,58,1
50,-20,-9,435,3
50,-20,-6,243,2
50,-20,-3,84,2
50,-20,0,304,3
50,-20,3,120,1
50,-20,15,120,0
50,-20,18,54,1
50,-20,21,18,1
50,-20,24,35,0
50,-20,33,89,1
50,-10,-27,69,1
50,-10,-24,112,1
50,-10,-12,113,1
50,-10,-9,268,2
50,-10,-6,35,0
50,-10,-3,107,2
50,-10,0,53,0
50,-10,18,26,0
50,-10,27,8,0
50,-10,30,1,1
50,0,-27,136,2
50,0,-24,7,1
50,0,-21,6,1
50,0,-18,237,0
50,0,-15,282,6
50,0,-12,64,2
50,0,-9,67,0
50,0,-6,133,3
50,0,-3,139,1
50,0,0,129,1
50,0,3,117,0
50,0,6,42,1
50,0,9,271,0
50,0,15,98,0
50,0,18,279,5
50,0,30,44,1
50,0,33,120,0
50,10,-33,15,2
50,10,-27,38,0
50,10,-24,72,1
50,10,-21,224,1
50,10,-18,347,2
50,10,-15,227,2
50,10,-12,76,1
50,10,-9,96,0
50,10,-3,30,0
50,10,0,120,0
50,10,3,88,2
50,10,6,90,1
50,10,9,123,0
50,10,15,113,1
50,10,18,6,1
50,10,21,185,0
50,20,-30,153,0
50,20,-27,50,1
50,20,-21,55,0
50,20,-12,75,1
50,20,-9,100,0
50,20,-3,70,2
50,20,0,31,1
50,20,3,35,0
50,20,6,95,0
50,20,9,5,1
50,20,12,6,1
50,20,18,155,2
50,20,21,3,0
50,20,27,21,0
50,30,21,23,0
60,-40,9,67,0
60,-30,-18,93,0
60,-30,21,88,1
60,-30,24,46,0
60,-20,-6,112,2
60,-10,3,12,1
60,-10,6,58,0
60,-10,9,113,1
60,0,-12,39,1
60,0,-9,184,2
60,0,-6,34,0
60,0,-3,36,2
60,0,0,42,1
60,0,3,91,0
60,0,6,142,2
60,10,-6,128,1
60,10,-3,70,0
60,10,0,33,0
60,20,-18,110,4
60,20,36,118,1
70,-30,24,73,0
70,-20,-15,87,0
70,-10,-15,33,0
80,20,-33,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
