time,N,dead,CTL,con,tumrad,deaths
0,181,0,0,0,11.8743,0
0.000694444,181,0,0,0,11.8743,0
0.00138889,181,0,0,0,11.8743,0
0.00208333,181,0,0,0,11.8743,0
0.00277778,181,0,0,0,11.8743,0
0.00347222,181,0,0,0,11.8743,0
0.00416667,182,0,0,0,11.8743,0
0.00486111,182,0,0,0,11.8743,0
0.00555556,182,0,0,0,11.8743,0
0.00625,182,0,0,0,11.8743,0
0.00694444,183,0,0,0,11.8743,0
0.00763889,184,0,0,0,11.8743,0
0.00833333,184,0,0,0,11.8743,0
0.00902778,184,0,0,0,11.8743,0
0.00972222,184,0,0,0,11.8743,0
0.0104167,184,0,0,0,11.8743,0
0.0111111,185,0,0,0,12.6886,0
0.0118056,185,0,0,0,12.6886,0
0.0125,187,0,0,0,12.6886,0
0.0131944,187,0,0,0,12.6886,0
0.0138889,187,0,0,0,12.6886,0
0.0145833,188,0,0,0,12.6886,0
0.0152778,188,0,0,0,12.6886,0
0.0159722,188,0,0,0,12.6886,0
0.0166667,188,0,0,0,12.6886,0
0.0173611,188,0,0,0,12.6886,0
0.0180556,188,0,0,0,12.6886,0
0.01875,188,0,0,0,12.6886,0
0.0194444,189,0,0,0,12.6886,0
0.0201389,189,0,0,0,12.6886,0
0.0208333,190,0,0,0,12.6886,0
0.0215278,190,0,0,0,12.6886,0
0.0222222,190,0,0,0,12.6886,0
0.0229167,190,0,0,0,12.6886,0
0.0236111,190,0,0,0,12.6886,0
0.0243056,190,0,0,0,12.6886,0
0.025,193,0,0,0,12.6886,0
0.0256944,194,0,0,0,12.6886,0
0.0263889,194,0,0,0,12.6886,0
0.0270833,194,0,0,0,12.6886,0
0.0277778,194,0,0,0,12.6886,0
0.0284722,194,0,0,0,12.6886,0
0.0291667,194,0,0,0,12.6886,0
0.0298611,194,0,0,0,12.6886,0
0.0305556,195,0,0,0,12.6886,0
0.03125,195,0,0,0,12.6886,0
0.0319444,196,0,0,0,12.6886,0
0.0326389,196,0,0,0,12.6886,0
0.0333333,197,0,0,0,12.6886,0
0.0340278,197,0,0,0,12.6886,0
0.0347222,197,0,0,0,12.6886,0
0.0354167,197,0,0,0,12.6886,0
0.0361111,198,0,0,0,12.6886,0
0.0368056,198,0,0,0,12.6886,0
0.0375,198,0,0,0,12.6886,0
0.0381945,198,0,0,0,12.6886,0
0.0388889,198,0,0,0,12.6886,0
0.0395834,198,0,0,0,12.6886,0
0.0402778,198,0,0,0,12.6886,0
0.0409722,198,0,0,0,12.6886,0
0.0416667,199,0,0,0,13.5647,0
0.0423611,199,0,0,0,13.5647,0
0.0430556,199,0,0,0,13.5647,0
0.04375,199,0,0,0,13.5647,0
0.0444445,199,0,0,0,13.5647,0
0.0451389,199,0,0,0,13.5647,0
0.0458334,199,0,0,0,13.5647,0
0.0465278,199,0,0,0,13.5647,0
0.0472223,199,0,0,0,13.5647,0
0.0479167,199,0,0,0,13.5647,0
0.0486112,199,0,0,0,13.5647,0
0.0493056,199,0,0,0,13.5647,0
0.05,199,0,0,0,13.5647,0
0.0506945,199,0,0,0,13.5647,0
0.0513889,199,0,0,0,13.5647,0
0.0520834,200,0,0,0,13.5647,0
0.0527778,200,0,0,0,13.5647,0
0.0534723,200,0,0,0,13.5647,0
0.0541667,200,0,0,0,13.5647,0
0.0548612,201,0,0,0,13.5647,0
0.0555556,201,0,0,0,13.5647,0
0.0562501,202,0,0,0,13.5647,0
0.0569445,203,0,0,0,13.5647,0
0.057639,203,0,0,0,13.5647,0
0.0583334,203,0,0,0,13.5647,0
0.0590279,204,0,0,0,13.5647,0
0.0597223,204,0,0,0,13.5647,0
0.0604167,205,0,0,0,13.5647,0
0.0611112,207,0,0,0,13.5647,0
0.0618056,207,0,0,0,13.5647,0
0.0625001,207,0,0,0,13.5647,0
0.0631945,207,0,0,0,13.5647,0
0.063889,207,0,0,0,13.5647,0
0.0645834,207,0,0,0,13.5647,0
0.0652779,208,0,0,0,13.5647,0
0.0659723,209,0,0,0,13.5647,0
0.0666668,209,0,0,0,13.5647,0
0.0673612,209,0,0,0,13.5647,0
0.0680557,210,0,0,0,13.5647,0
0.0687501,210,0,0,0,13.5647,0
0.0694445,210,0,0,0,13.5647,0
0.070139,211,0,0,0,13.5647,0
0.0708334,211,0,0,0,13.5647,0
0.0715279,211,0,0,0,13.5647,0
0.0722223,211,0,0,0,13.5647,0
0.0729168,211,0,0,0,13.5647,0
0.0736112,211,0,0,0,13.5647,0
0.0743057,211,0,0,0,13.5647,0
0.0750001,211,0,0,0,13.5647,0
0.0756946,211,0,0,0,13.5647,0
0.076389,212,0,0,0,13.5647,0
0.0770835,212,0,0,0,13.5647,0
0.0777779,213,0,0,0,13.5647,0
0.0784723,213,0,0,0,13.5647,0
0.0791668,214,0,0,0,13.5647,0
0.0798612,214,0,0,0,13.5647,0
0.0805557,215,0,0,0,13.5647,0
0.0812501,215,0,0,0,13.5647,0
0.0819446,215,0,0,0,13.5647,0
0.082639,215,0,0,0,13.5647,0
0.0833335,216,0,0,0,13.5647,0
0.0840279,217,0,0,0,13.5647,0
0.0847224,217,0,0,0,13.5647,0
0.0854168,218,0,0,0,13.5647,0
0.0861113,218,0,0,0,13.5647,0
0.0868057,218,0,0,0,13.5647,0
0.0875001,218,0,0,0,13.5647,0
0.0881946,218,0,0,0,13.5647,0
0.088889,218,0,0,0,13.5647,0
0.0895835,219,0,0,0,13.5647,0
0.0902779,219,0,0,0,13.5647,0
0.0909724,220,0,0,0,13.5647,0
0.0916668,220,0,0,0,13.5647,0
0.0923613,221,0,0,0,13.5647,0
0.0930557,221,0,0,0,13.5647,0
0.0937502,221,0,0,0,13.5647,0
0.0944446,222,0,0,0,13.5647,0
0.0951391,222,0,0,0,13.5647,0
0.0958335,222,0,0,0,13.5647,0
0.0965279,222,0,0,0,13.5647,0
0.0972224,222,0,0,0,13.5647,0
0.0979168,222,0,0,0,13.5647,0
0.0986113,222,0,0,0,13.5647,0
0.0993057,223,0,0,0,13.5647,0
0.1,224,0,0,0,13.5647,0
0.100695,224,0,0,0,13.5647,0
0.101389,224,0,0,0,13.5647,0
0.102084,224,0,0,0,13.5647,0
0.102778,224,0,0,0,13.5647,0
0.103472,226,0,0,0,13.5647,0
0.104167,227,0,0,0,13.5647,0
0.104861,227,0,0,0,13.5647,0
0.105556,227,0,0,0,13.5647,0
0.10625,228,0,0,0,13.5647,0
0.106945,228,0,0,0,13.5647,0
0.107639,228,0,0,0,13.5647,0
0.108334,228,0,0,0,13.5647,0
0.109028,229,0,0,0,13.5647,0
0.109722,229,0,0,0,13.5647,0
0.110417,229,0,0,0,13.5647,0
0.111111,229,0,0,0,13.5647,0
0.111806,230,0,0,0,13.5647,0
0.1125,230,0,0,0,13.5647,0
0.113195,231,0,0,0,13.5647,0
0.113889,231,0,0,0,13.5647,0
0.114584,231,0,0,0,13.5647,0
0.115278,232,0,0,0,13.5647,0
0.115972,232,0,0,0,13.5647,0
0.116667,233,0,0,0,13.5647,0
0.117361,234,0,0,0,13.5647,0
0.118056,234,0,0,0,13.5647,0
0.11875,234,0,0,0,13.5647,0
0.119445,234,0,0,0,13.5647,0
0.120139,234,0,0,0,13.5647,0
0.120834,234,0,0,0,13.5647,0
0.121528,234,0,0,0,13.5647,0
0.122222,234,0,0,0,13.5647,0
0.122917,235,0,0,0,13.5647,0
0.123611,236,0,0,0,13.5647,0
0.124306,236,0,0,0,13.5647,0
0.125,236,0,0,0,13.5647,0
0.125695,237,0,0,0,13.5647,0
0.126389,237,0,0,0,13.5647,0
0.127084,237,0,0,0,13.5647,0
0.127778,237,0,0,0,13.5647,0
0.128472,238,0,0,0,13.5647,0
0.129167,238,0,0,0,13.5647,0
0.129861,239,0,0,0,13.5647,0
0.130556,240,0,0,0,13.5647,0
0.13125,240,0,0,0,13.5647,0
0.131945,240,0,0,0,13.5647,0
0.132639,241,0,0,0,13.5647,0
0.133334,241,0,0,0,13.5647,0
0.134028,242,0,0,0,13.5647,0
0.134722,242,0,0,0,13.5647,0
0.135417,242,0,0,0,13.5647,0
0.136111,242,0,0,0,13.5647,0
0.136806,242,0,0,0,13.5647,0
0.1375,243,0,0,0,13.5647,0
0.138195,244,0,0,0,13.5647,0
0.138889,244,0,0,0,13.5647,0
0.139583,244,0,0,0,13.5647,0
0.140278,244,0,0,0,13.5647,0
0.140972,244,0,0,0,13.5647,0
0.141667,244,0,0,0,13.5647,0
0.142361,244,0,0,0,13.5647,0
0.143056,245,0,0,0,13.5647,0
0.14375,245,0,0,0,13.5647,0
0.144445,246,0,0,0,13.5647,0
0.145139,246,0,0,0,13.5647,0
0.145833,246,0,0,0,13.5647,0
0.146528,247,0,0,0,13.5647,0
0.147222,248,0,0,0,13.5647,0
0.147917,248,0,0,0,13.5647,0
0.148611,249,0,0,0,13.5647,0
0.149306,249,0,0,0,13.5647,0
0.15,249,0,0,0,13.5647,0
0.150694,249,0,0,0,13.5647,0
0.151389,251,0,0,0,13.5647,0
0.152083,252,0,0,0,13.5647,0
0.152778,252,0,0,0,13.5647,0
0.153472,252,0,0,0,13.5647,0
0.154167,252,0,0,0,13.5647,0
0.154861,253,0,0,0,13.5647,0
0.155556,253,0,0,0,13.5647,0
0.15625,255,0,0,0,13.5647,0
0.156944,255,0,0,0,13.5647,0
0.157639,255,0,0,0,13.5647,0
0.158333,256,0,0,0,13.5647,0
0.159028,256,0,0,0,13.5647,0
0.159722,258,0,0,0,13.5647,0
0.160417,258,0,0,0,13.5647,0
0.161111,258,0,0,0,13.5647,0
0.161805,258,0,0,0,13.5647,0
0.1625,258,0,0,0,13.5647,0
0.163194,258,0,0,0,13.5647,0
0.163889,258,0,0,0,13.5647,0
0.164583,258,0,0,0,13.5647,0
0.165278,259,0,0,0,13.5647,0
0.165972,259,0,0,0,13.5647,0
0.166667,259,0,0,0,13.5647,0
0.167361,259,0,0,0,13.5647,0
0.168055,259,0,0,0,13.5647,0
0.16875,259,0,0,0,13.5647,0
0.169444,261,0,0,0,13.5647,0
0.170139,261,0,0,0,13.5647,0
0.170833,262,0,0,0,13.5647,0
0.171528,262,0,0,0,13.5647,0
0.172222,262,0,0,0,13.5647,0
0.172917,262,0,0,0,13.5647,0
0.173611,262,0,0,0,13.5647,0
0.174305,263,0,0,0,13.5647,0
0.175,264,0,0,0,13.5647,0
0.175694,265,0,0,0,13.5647,0
0.176389,265,0,0,0,13.5647,0
0.177083,265,0,0,0,13.5647,0
0.177778,265,0,0,0,13.5647,0
0.178472,265,0,0,0,13.5647,0
0.179166,265,0,0,0,13.5647,0
0.179861,266,0,0,0,13.5647,0
0.180555,267,0,0,0,13.5647,0
0.18125,267,0,0,0,13.5647,0
0.181944,268,0,0,0,13.5647,0
0.182639,268,0,0,0,13.5647,0
0.183333,268,0,0,0,13.5647,0
0.184028,268,0,0,0,13.5647,0
0.184722,268,0,0,0,13.5647,0
0.185416,268,0,0,0,13.5647,0
0.186111,268,0,0,0,13.5647,0
0.186805,268,0,0,0,13.5647,0
0.1875,268,0,0,0,13.5647,0
0.188194,268,0,0,0,13.5647,0
0.188889,268,0,0,0,13.5647,0
0.189583,269,0,0,0,13.5647,0
0.190277,269,0,0,0,13.5647,0
0.190972,269,0,0,0,13.5647,0
0.191666,269,0,0,0,13.5647,0
0.192361,269,0,0,0,13.5647,0
0.193055,271,0,0,0,13.5647,0
0.19375,272,0,0,0,13.5647,0
0.194444,272,0,0,0,13.5647,0
0.195139,272,0,0,0,13.5647,0
0.195833,273,0,0,0,13.5647,0
0.196527,273,0,0,0,13.5647,0
0.197222,274,0,0,0,13.5647,0
0.197916,274,0,0,0,13.5647,0
0.198611,276,0,0,0,13.5647,0
0.199305,276,0,0,0,13.5647,0
0.2,276,0,0,0,13.5647,0
0.200694,276,0,0,0,13.5647,0
0.201389,276,0,0,0,13.5647,0
0.202083,276,0,0,0,13.5647,0
0.202777,278,0,0,0,13.5647,0
0.203472,278,0,0,0,13.5647,0
0.204166,278,0,0,0,13.5647,0
0.204861,278,0,0,0,13.5647,0
0.205555,278,0,0,0,13.5647,0
0.20625,278,0,0,0,13.5647,0
0.206944,278,0,0,0,13.5647,0
0.207638,279,0,0,0,13.5647,0
0.208333,279,0,0,0,13.5647,0
0.209027,279,0,0,0,13.5647,0
0.209722,281,0,0,0,13.5647,0
0.210416,282,0,0,0,13.5647,0
0.211111,282,0,0,0,13.5647,0
0.211805,283,0,0,0,13.5647,0
0.2125,283,0,0,0,13.5647,0
0.213194,283,0,0,0,13.5647,0
0.213888,283,0,0,0,13.5647,0
0.214583,283,0,0,0,13.5647,0
0.215277,283,0,0,0,13.5647,0
0.215972,284,0,0,0,13.5647,0
0.216666,284,0,0,0,13.5647,0
0.217361,284,0,0,0,13.5647,0
0.218055,284,0,0,0,13.5647,0
0.218749,285,0,0,0,13.5647,0
0.219444,286,0,0,0,13.5647,0
0.220138,286,0,0,0,13.5647,0
0.220833,286,0,0,0,13.5647,0
0.221527,286,0,0,0,13.5647,0
0.222222,287,0,0,0,13.5647,0
0.222916,287,0,0,0,13.5647,0
0.223611,288,0,0,0,13.5647,0
0.224305,288,0,0,0,13.5647,0
0.224999,289,0,0,0,13.5647,0
0.225694,290,0,0,0,13.5647,0
0.226388,291,0,0,0,13.5647,0
0.227083,291,0,0,0,13.5647,0
0.227777,292,0,0,0,13.9642,0
0.228472,292,0,0,0,13.9642,0
0.229166,292,0,0,0,13.9642,0
0.22986,292,0,0,0,13.9642,0
0.230555,292,0,0,0,13.9642,0
0.231249,292,0,0,0,13.9642,0
0.231944,292,0,0,0,13.9642,0
0.232638,292,0,0,0,13.9642,0
0.233333,294,0,0,0,13.9642,0
0.234027,294,0,0,0,13.9642,0
0.234722,295,0,0,0,13.9642,0
0.235416,295,0,0,0,13.9642,0
0.23611,295,0,0,0,13.9642,0
0.236805,298,0,0,0,13.9642,0
0.237499,298,0,0,0,13.9642,0
0.238194,298,0,0,0,13.9642,0
0.238888,298,0,0,0,13.9642,0
0.239583,301,0,0,0,13.9642,0
0.240277,301,0,0,0,13.9642,0
0.240972,301,0,0,0,13.9642,0
0.241666,302,0,0,0,13.9642,0
0.24236,302,0,0,0,13.9642,0
0.243055,303,0,0,0,13.9642,0
0.243749,303,0,0,0,13.9642,0
0.244444,304,0,0,0,13.9642,0
0.245138,304,0,0,0,13.9642,0
0.245833,304,0,0,0,13.9642,0
0.246527,304,0,0,0,13.9642,0
0.247221,305,0,0,0,13.9642,0
0.247916,305,0,0,0,13.9642,0
0.24861,306,0,0,0,13.9642,0
0.249305,306,0,0,0,13.9642,0
0.249999,306,0,0,0,13.9642,0
0.250694,306,0,0,0,13.9642,0
0.251388,306,0,0,0,13.9642,0
0.252083,307,0,0,0,13.9642,0
0.252777,307,0,0,0,13.9642,0
0.253471,307,0,0,0,13.9642,0
0.254166,307,0,0,0,13.9642,0
0.25486,307,0,0,0,13.9642,0
0.255555,307,0,0,0,13.9642,0
0.256249,307,0,0,0,13.9642,0
0.256944,308,0,0,0,13.9642,0
0.257638,308,0,0,0,13.9642,0
0.258333,308,0,0,0,13.9642,0
0.259027,308,0,0,0,13.9642,0
0.259722,308,0,0,0,13.9642,0
0.260416,309,0,0,0,13.9642,0
0.26111,309,0,0,0,13.9642,0
0.261805,309,0,0,0,13.9642,0
0.262499,309,0,0,0,13.9642,0
0.263194,309,0,0,0,13.9642,0
0.263888,309,0,0,0,13.9642,0
0.264583,310,0,0,0,13.9642,0
0.265277,311,0,0,0,13.9642,0
0.265972,311,0,0,0,13.9642,0
0.266666,311,0,0,0,13.9642,0
0.267361,312,0,0,0,13.9642,0
0.268055,312,0,0,0,13.9642,0
0.268749,312,0,0,0,13.9642,0
0.269444,312,0,0,0,13.9642,0
0.270138,313,0,0,0,13.9642,0
0.270833,313,0,0,0,13.9642,0
0.271527,313,0,0,0,13.9642,0
0.272222,316,0,0,0,13.9642,0
0.272916,316,0,0,0,13.9642,0
0.273611,316,0,0,0,13.9642,0
0.274305,317,0,0,0,13.9642,0
0.275,317,0,0,0,13.9642,0
0.275694,317,0,0,0,13.9642,0
0.276388,318,0,0,0,13.9642,0
0.277083,319,0,0,0,13.9642,0
0.277777,320,0,0,0,13.9642,0
0.278472,322,0,0,0,13.9642,0
0.279166,322,0,0,0,13.9642,0
0.279861,323,0,0,0,13.9642,0
0.280555,323,0,0,0,13.9642,0
0.28125,323,0,0,0,13.9642,0
0.281944,323,0,0,0,13.9642,0
0.282639,324,0,0,0,13.9642,0
0.283333,324,0,0,0,13.9642,0
0.284027,325,0,0,0,13.9642,0
0.284722,325,0,0,0,13.9642,0
0.285416,326,0,0,0,13.9642,0
0.286111,327,0,0,0,13.9642,0
0.286805,328,0,0,0,13.9642,0
0.2875,329,0,0,0,13.9642,0
0.288194,329,0,0,0,13.9642,0
0.288889,329,0,0,0,13.9642,0
0.289583,330,0,0,0,13.9642,0
0.290278,331,0,0,0,13.9642,0
0.290972,331,0,0,0,13.9642,0
0.291666,331,0,0,0,13.9642,0
0.292361,332,0,0,0,13.9642,0
0.293055,332,0,0,0,13.9642,0
0.29375,332,0,0,0,13.9642,0
0.294444,332,0,0,0,13.9642,0
0.295139,332,0,0,0,13.9642,0
0.295833,333,0,0,0,13.9642,0
0.296528,333,0,0,0,13.9642,0
0.297222,333,0,0,0,13.9642,0
0.297917,334,0,0,0,13.9642,0
0.298611,334,0,0,0,13.9642,0
0.299305,335,0,0,0,13.9642,0
